dancer_id,role,dance,level,total_points,update_date
17029,Follower,West Coast Swing,Advanced,26,2024-03-09
17045,Follower,West Coast Swing,Intermediate,6,2024-02-18
17045,Follower,West Coast Swing,Intermediate,21,2024-03-09
17068,Follower,West Coast Swing,Intermediate,13,2024-02-18
17068,Follower,West Coast Swing,Intermediate,14,2024-03-09
17184,Follower,West Coast Swing,Intermediate,26,2024-02-18
17184,Follower,West Coast Swing,Intermediate,28,2024-03-09
17275,Leader,West Coast Swing,Advanced,32,2024-02-18
17275,Leader,West Coast Swing,Advanced,33,2024-03-09
17280,Follower,West Coast Swing,All-Star,30,2024-02-18
17280,Follower,West Coast Swing,All-Star,34,2024-03-09
17312,Follower,West Coast Swing,Intermediate,6,2024-03-09
17339,Leader,West Coast Swing,All-Star,1,2024-02-18
17339,Leader,West Coast Swing,All-Star,2,2024-03-09
17361,Follower,West Coast Swing,Intermediate,26,2024-02-18
17361,Follower,West Coast Swing,Intermediate,27,2024-03-09
17442,Follower,West Coast Swing,Intermediate,10,2024-02-18
17442,Follower,West Coast Swing,Intermediate,11,2024-03-09
17470,Leader,West Coast Swing,Intermediate,17,2024-02-18
17470,Leader,West Coast Swing,Intermediate,18,2024-03-09
17480,Follower,West Coast Swing,Master,75,2024-02-18
17480,Follower,West Coast Swing,Master,76,2024-03-09
17482,Leader,West Coast Swing,Intermediate,16,2024-02-18
17482,Leader,West Coast Swing,Intermediate,20,2024-03-09
17485,Follower,West Coast Swing,Intermediate,9,2024-02-18
17485,Follower,West Coast Swing,Intermediate,23,2024-03-09
17486,Leader,West Coast Swing,Intermediate,7,2024-02-18
17486,Leader,West Coast Swing,Intermediate,8,2024-03-09
17510,Leader,West Coast Swing,Advanced,56,2024-02-18
17510,Leader,West Coast Swing,Advanced,66,2024-03-09
17524,Leader,West Coast Swing,Novice,11,2024-02-18
17524,Leader,West Coast Swing,Novice,13,2024-03-09
17531,Follower,West Coast Swing,Intermediate,22,2024-02-18
17531,Follower,West Coast Swing,Intermediate,25,2024-03-09
17545,Leader,West Coast Swing,Advanced,8,2024-02-18
17545,Leader,West Coast Swing,Advanced,9,2024-03-09
17549,Follower,West Coast Swing,Advanced,55,2024-02-18
17549,Follower,West Coast Swing,Advanced,63,2024-03-09
17549,Follower,West Coast Swing,Sophisticated,1,2024-03-09
17659,Leader,West Coast Swing,Intermediate,20,2024-02-18
17659,Leader,West Coast Swing,Intermediate,21,2024-03-09
17734,Follower,West Coast Swing,Advanced,13,2024-02-18
17734,Follower,West Coast Swing,Advanced,17,2024-03-09
17736,Follower,West Coast Swing,Intermediate,28,2024-02-18
17736,Follower,West Coast Swing,Intermediate,38,2024-03-09
17739,Follower,West Coast Swing,Intermediate,6,2024-02-18
17739,Follower,West Coast Swing,Intermediate,7,2024-03-09
17767,Leader,West Coast Swing,Intermediate,7,2024-02-18
17767,Leader,West Coast Swing,Intermediate,8,2024-03-09
17771,Leader,West Coast Swing,Novice,1,2024-03-09
17803,Leader,West Coast Swing,Intermediate,5,2024-02-18
17803,Leader,West Coast Swing,Intermediate,6,2024-03-09
17903,Follower,West Coast Swing,All-Star,14,2024-02-18
17903,Follower,West Coast Swing,All-Star,15,2024-03-09
17918,Leader,West Coast Swing,Intermediate,17,2024-02-18
17918,Leader,West Coast Swing,Intermediate,19,2024-03-09
17970,Leader,West Coast Swing,Novice,12,2024-02-18
17970,Leader,West Coast Swing,Novice,14,2024-03-09
18025,Follower,West Coast Swing,Advanced,11,2024-02-18
18025,Follower,West Coast Swing,Advanced,12,2024-03-09
18025,Follower,West Coast Swing,Sophisticated,14,2024-02-18
18025,Follower,West Coast Swing,Sophisticated,16,2024-03-09
18039,Follower,West Coast Swing,Intermediate,1,2024-02-18
18039,Follower,West Coast Swing,Intermediate,2,2024-03-09
18083,Leader,West Coast Swing,Newcomer,1,2024-03-09
18083,Follower,West Coast Swing,Novice,15,2024-02-18
18083,Follower,West Coast Swing,Novice,23,2024-03-09
18091,Follower,West Coast Swing,All-Star,12,2024-02-18
18091,Follower,West Coast Swing,All-Star,18,2024-03-09
18119,Leader,West Coast Swing,Novice,12,2024-02-18
18119,Leader,West Coast Swing,Novice,14,2024-03-09
18232,Follower,West Coast Swing,Novice,8,2024-02-18
18232,Follower,West Coast Swing,Novice,16,2024-03-09
18271,Follower,West Coast Swing,Advanced,30,2024-02-18
18271,Follower,West Coast Swing,Advanced,38,2024-03-09
18274,Leader,West Coast Swing,Novice,23,2024-02-18
18274,Leader,West Coast Swing,Novice,43,2024-03-09
18319,Follower,West Coast Swing,Master,17,2024-02-18
18319,Follower,West Coast Swing,Master,20,2024-03-09
18348,Follower,West Coast Swing,Newcomer,6,2024-03-09
18448,Follower,West Coast Swing,Advanced,3,2024-02-18
18448,Follower,West Coast Swing,Advanced,4,2024-03-09
18448,Leader,West Coast Swing,Intermediate,12,2024-02-18
18448,Leader,West Coast Swing,Intermediate,14,2024-03-09
18451,Leader,West Coast Swing,Advanced,37,2024-02-18
18451,Leader,West Coast Swing,Advanced,38,2024-03-09
18455,Follower,West Coast Swing,Intermediate,2,2024-02-18
18455,Follower,West Coast Swing,Intermediate,3,2024-03-09
18460,Leader,West Coast Swing,Novice,3,2024-02-18
18460,Leader,West Coast Swing,Novice,4,2024-03-09
18488,Follower,West Coast Swing,Novice,5,2024-02-18
18488,Follower,West Coast Swing,Novice,11,2024-03-09
18489,Follower,West Coast Swing,Novice,15,2024-02-18
18489,Follower,West Coast Swing,Novice,16,2024-03-09
18498,Leader,West Coast Swing,Newcomer,1,2024-03-09
18509,Leader,West Coast Swing,Advanced,14,2024-02-18
18509,Leader,West Coast Swing,Advanced,21,2024-03-09
18516,Leader,West Coast Swing,All-Star,116,2024-02-18
18516,Leader,West Coast Swing,All-Star,118,2024-03-09
18580,Leader,West Coast Swing,Advanced,23,2024-02-18
18580,Leader,West Coast Swing,Advanced,26,2024-03-09
18610,Leader,West Coast Swing,Advanced,16,2024-02-18
18610,Leader,West Coast Swing,Advanced,18,2024-03-09
18627,Leader,West Coast Swing,Intermediate,6,2024-02-18
18627,Leader,West Coast Swing,Intermediate,8,2024-03-09
18665,Follower,West Coast Swing,Advanced,37,2024-02-18
18665,Follower,West Coast Swing,Advanced,43,2024-03-09
18678,Leader,West Coast Swing,Intermediate,26,2024-02-18
18678,Leader,West Coast Swing,Intermediate,27,2024-03-09
18760,Leader,West Coast Swing,Advanced,2,2024-02-18
18760,Leader,West Coast Swing,Advanced,6,2024-03-09
18795,Leader,West Coast Swing,Advanced,1,2024-03-09
18833,Leader,West Coast Swing,Novice,10,2024-02-18
18833,Leader,West Coast Swing,Novice,16,2024-03-09
18836,Follower,West Coast Swing,Novice,5,2024-02-18
18836,Follower,West Coast Swing,Novice,6,2024-03-09
18850,Follower,West Coast Swing,Intermediate,16,2024-02-18
18850,Follower,West Coast Swing,Intermediate,18,2024-03-09
18853,Leader,West Coast Swing,Novice,8,2024-02-18
18853,Leader,West Coast Swing,Novice,9,2024-03-09
18895,Follower,West Coast Swing,Newcomer,2,2024-03-09
18965,Leader,West Coast Swing,Intermediate,12,2024-03-09
18971,Follower,West Coast Swing,Novice,1,2024-02-18
18971,Follower,West Coast Swing,Novice,2,2024-03-09
19008,Leader,West Coast Swing,Intermediate,2,2024-02-18
19008,Leader,West Coast Swing,Intermediate,3,2024-03-09
19035,Leader,West Coast Swing,Intermediate,25,2024-02-18
19035,Leader,West Coast Swing,Intermediate,27,2024-03-09
19048,Follower,West Coast Swing,Sophisticated,9,2024-02-18
19048,Follower,West Coast Swing,Sophisticated,10,2024-03-09
19091,Follower,West Coast Swing,Advanced,51,2024-02-18
19091,Follower,West Coast Swing,Advanced,52,2024-03-09
19127,Follower,West Coast Swing,Intermediate,22,2024-02-18
19127,Follower,West Coast Swing,Intermediate,26,2024-03-09
19127,Leader,West Coast Swing,Novice,22,2024-02-18
19127,Leader,West Coast Swing,Novice,23,2024-03-09
19167,Follower,West Coast Swing,Intermediate,7,2024-02-18
19167,Follower,West Coast Swing,Intermediate,15,2024-03-09
19265,Leader,West Coast Swing,Intermediate,5,2024-02-18
19265,Leader,West Coast Swing,Intermediate,7,2024-03-09
19278,Leader,West Coast Swing,Advanced,5,2024-02-18
19278,Leader,West Coast Swing,Advanced,9,2024-03-09
19292,Leader,West Coast Swing,Novice,1,2024-02-18
19292,Leader,West Coast Swing,Novice,3,2024-03-09
19302,Follower,West Coast Swing,Advanced,5,2024-02-18
19302,Follower,West Coast Swing,Advanced,6,2024-03-09
19332,Leader,West Coast Swing,Intermediate,1,2024-03-09
19343,Follower,West Coast Swing,Novice,2,2024-02-18
19343,Follower,West Coast Swing,Novice,4,2024-03-09
19359,Leader,West Coast Swing,Novice,15,2024-02-18
19359,Leader,West Coast Swing,Novice,25,2024-03-09
19364,Follower,West Coast Swing,Novice,2,2024-02-18
19364,Follower,West Coast Swing,Novice,3,2024-03-09
19404,Leader,West Coast Swing,Advanced,26,2024-02-18
19404,Leader,West Coast Swing,Advanced,36,2024-03-09
19404,Follower,West Coast Swing,Intermediate,32,2024-02-18
19404,Follower,West Coast Swing,Intermediate,44,2024-03-09
19409,Leader,West Coast Swing,Intermediate,2,2024-03-09
19446,Leader,West Coast Swing,Master,1,2024-02-18
19446,Follower,West Coast Swing,Master,14,2024-02-18
19446,Follower,West Coast Swing,Master,15,2024-03-09
19472,Follower,West Coast Swing,Novice,11,2024-02-18
19472,Follower,West Coast Swing,Novice,12,2024-03-09
19541,Follower,West Coast Swing,Novice,11,2024-02-18
19541,Follower,West Coast Swing,Novice,12,2024-03-09
19549,Leader,West Coast Swing,Advanced,58,2024-02-18
19549,Leader,West Coast Swing,Advanced,59,2024-03-09
19555,Leader,West Coast Swing,Intermediate,3,2024-02-18
19555,Leader,West Coast Swing,Intermediate,5,2024-03-09
19763,Follower,West Coast Swing,Advanced,17,2024-02-18
19763,Follower,West Coast Swing,Advanced,19,2024-03-09
19767,Leader,West Coast Swing,Novice,6,2024-02-18
19767,Leader,West Coast Swing,Novice,7,2024-03-09
19782,Leader,West Coast Swing,Novice,11,2024-02-18
19782,Leader,West Coast Swing,Novice,12,2024-03-09
19787,Follower,West Coast Swing,Novice,8,2024-02-18
19787,Follower,West Coast Swing,Novice,9,2024-03-09
19793,Follower,West Coast Swing,Novice,8,2024-02-18
19793,Follower,West Coast Swing,Novice,10,2024-03-09
19798,Leader,West Coast Swing,Novice,8,2024-02-18
19798,Leader,West Coast Swing,Novice,9,2024-03-09
19828,Leader,West Coast Swing,Master,4,2024-02-18
19828,Follower,West Coast Swing,Master,2,2024-02-18
19828,Leader,West Coast Swing,Master,6,2024-03-09
19947,Leader,West Coast Swing,Novice,2,2024-02-18
19947,Leader,West Coast Swing,Novice,3,2024-03-09
19974,Follower,West Coast Swing,Intermediate,2,2024-03-09
19974,Leader,West Coast Swing,Novice,1,2024-02-18
19974,Leader,West Coast Swing,Novice,9,2024-03-09
19980,Follower,West Coast Swing,Novice,3,2024-02-18
19980,Follower,West Coast Swing,Novice,4,2024-03-09
20025,Leader,West Coast Swing,Novice,14,2024-02-18
20025,Leader,West Coast Swing,Novice,16,2024-03-09
20073,Follower,West Coast Swing,Intermediate,22,2024-02-18
20073,Follower,West Coast Swing,Intermediate,32,2024-03-09
20082,Follower,West Coast Swing,Intermediate,14,2024-03-09
20082,Follower,West Coast Swing,Sophisticated,1,2024-03-09
20124,Follower,West Coast Swing,Advanced,21,2024-02-18
20124,Follower,West Coast Swing,Advanced,23,2024-03-09
20128,Leader,West Coast Swing,Advanced,28,2024-02-18
20128,Leader,West Coast Swing,Advanced,29,2024-03-09
20128,Follower,West Coast Swing,Intermediate,29,2024-02-18
20128,Follower,West Coast Swing,Intermediate,30,2024-03-09
20144,Leader,West Coast Swing,Novice,3,2024-02-18
20144,Leader,West Coast Swing,Novice,18,2024-03-09
20160,Follower,West Coast Swing,Novice,1,2024-02-18
20160,Follower,West Coast Swing,Novice,2,2024-03-09
20168,Follower,West Coast Swing,Advanced,1,2024-03-09
20185,Follower,West Coast Swing,Intermediate,17,2024-02-18
20185,Follower,West Coast Swing,Intermediate,19,2024-03-09
20186,Leader,West Coast Swing,Sophisticated,15,2024-02-18
20186,Leader,West Coast Swing,Sophisticated,16,2024-03-09
20210,Follower,West Coast Swing,Novice,5,2024-02-18
20210,Follower,West Coast Swing,Novice,7,2024-03-09
20247,Leader,West Coast Swing,Intermediate,19,2024-02-18
20247,Leader,West Coast Swing,Intermediate,25,2024-03-09
20254,Leader,West Coast Swing,Intermediate,10,2024-02-18
20254,Leader,West Coast Swing,Intermediate,12,2024-03-09
20259,Follower,West Coast Swing,Advanced,8,2024-02-18
20259,Follower,West Coast Swing,Advanced,20,2024-03-09
20263,Follower,West Coast Swing,Intermediate,23,2024-02-18
20263,Follower,West Coast Swing,Intermediate,25,2024-03-09
20311,Leader,West Coast Swing,Intermediate,31,2024-02-18
20311,Leader,West Coast Swing,Intermediate,32,2024-03-09
20317,Follower,West Coast Swing,Novice,8,2024-02-18
20317,Follower,West Coast Swing,Novice,10,2024-03-09
20346,Follower,West Coast Swing,Newcomer,1,2024-03-09
20347,Leader,West Coast Swing,Novice,12,2024-02-18
20347,Leader,West Coast Swing,Novice,26,2024-03-09
20353,Leader,West Coast Swing,Intermediate,10,2024-02-18
20353,Leader,West Coast Swing,Intermediate,12,2024-03-09
20364,Follower,West Coast Swing,Advanced,13,2024-02-18
20364,Follower,West Coast Swing,Advanced,15,2024-03-09
20439,Follower,West Coast Swing,Intermediate,3,2024-03-09
20442,Follower,West Coast Swing,Advanced,50,2024-02-18
20442,Follower,West Coast Swing,Advanced,60,2024-03-09
20449,Leader,West Coast Swing,Intermediate,2,2024-02-18
20449,Leader,West Coast Swing,Intermediate,10,2024-03-09
20450,Follower,West Coast Swing,Newcomer,8,2024-03-09
20450,Leader,West Coast Swing,Novice,14,2024-02-18
20450,Leader,West Coast Swing,Novice,29,2024-03-09
20474,Follower,West Coast Swing,Intermediate,19,2024-02-18
20474,Follower,West Coast Swing,Intermediate,35,2024-03-09
20481,Follower,West Coast Swing,Intermediate,2,2024-02-18
20481,Follower,West Coast Swing,Intermediate,16,2024-03-09
20498,Follower,West Coast Swing,Advanced,13,2024-02-18
20498,Follower,West Coast Swing,Advanced,15,2024-03-09
20510,Follower,West Coast Swing,Intermediate,9,2024-02-18
20510,Follower,West Coast Swing,Intermediate,10,2024-03-09
20511,Leader,West Coast Swing,All-Star,20,2024-02-18
20511,Leader,West Coast Swing,All-Star,29,2024-03-09
20512,Leader,West Coast Swing,All-Star,22,2024-02-18
20512,Leader,West Coast Swing,All-Star,29,2024-03-09
20514,Follower,West Coast Swing,Advanced,9,2024-02-18
20514,Follower,West Coast Swing,Advanced,10,2024-03-09
20565,Follower,West Coast Swing,Novice,4,2024-02-18
20565,Follower,West Coast Swing,Novice,5,2024-03-09
20618,Follower,West Coast Swing,Newcomer,2,2024-03-09
20618,Leader,West Coast Swing,Novice,4,2024-02-18
20618,Leader,West Coast Swing,Novice,5,2024-03-09
20642,Leader,West Coast Swing,Newcomer,10,2024-03-09
20642,Follower,West Coast Swing,Novice,1,2024-02-18
20642,Follower,West Coast Swing,Novice,23,2024-03-09
20652,Leader,West Coast Swing,Intermediate,1,2024-02-18
20652,Leader,West Coast Swing,Intermediate,11,2024-03-09
20657,Leader,West Coast Swing,Advanced,1,2024-03-09
20694,Leader,West Coast Swing,Novice,4,2024-02-18
20694,Leader,West Coast Swing,Novice,5,2024-03-09
20698,Leader,West Coast Swing,Master,1,2024-03-09
20700,Follower,West Coast Swing,All-Star,12,2024-02-18
20700,Follower,West Coast Swing,All-Star,22,2024-03-09
20701,Follower,West Coast Swing,Novice,13,2024-02-18
20701,Follower,West Coast Swing,Novice,15,2024-03-09
20728,Follower,West Coast Swing,Advanced,25,2024-02-18
20728,Follower,West Coast Swing,Advanced,37,2024-03-09
20758,Leader,West Coast Swing,Novice,1,2024-02-18
20758,Leader,West Coast Swing,Novice,9,2024-03-09
20760,Leader,West Coast Swing,Novice,6,2024-03-09
20768,Follower,West Coast Swing,Novice,15,2024-02-18
20768,Follower,West Coast Swing,Novice,17,2024-03-09
20772,Leader,West Coast Swing,Novice,2,2024-02-18
20772,Leader,West Coast Swing,Novice,12,2024-03-09
20796,Follower,West Coast Swing,Intermediate,36,2024-02-18
20796,Follower,West Coast Swing,Intermediate,46,2024-03-09
20802,Follower,West Coast Swing,Novice,3,2024-02-18
20802,Follower,West Coast Swing,Novice,5,2024-03-09
20804,Follower,West Coast Swing,Novice,10,2024-02-18
20804,Follower,West Coast Swing,Novice,12,2024-03-09
20805,Leader,West Coast Swing,Intermediate,1,2024-03-09
20813,Follower,West Coast Swing,Advanced,17,2024-02-18
20813,Follower,West Coast Swing,Advanced,21,2024-03-09
20843,Leader,West Coast Swing,Novice,2,2024-02-18
20843,Leader,West Coast Swing,Novice,4,2024-03-09
20846,Follower,West Coast Swing,Novice,1,2024-02-18
20846,Follower,West Coast Swing,Novice,7,2024-03-09
20863,Leader,West Coast Swing,Novice,3,2024-02-18
20863,Leader,West Coast Swing,Novice,19,2024-03-09
20891,Follower,West Coast Swing,Novice,2,2024-03-09
20892,Leader,West Coast Swing,Advanced,1,2024-02-18
20892,Leader,West Coast Swing,Advanced,2,2024-03-09
20895,Leader,West Coast Swing,Novice,1,2024-03-09
20903,Leader,West Coast Swing,Novice,1,2024-02-18
20903,Leader,West Coast Swing,Novice,3,2024-03-09
20906,Leader,West Coast Swing,Newcomer,1,2024-03-09
20909,Leader,West Coast Swing,Intermediate,17,2024-02-18
20909,Leader,West Coast Swing,Intermediate,32,2024-03-09
20974,Leader,West Coast Swing,Intermediate,21,2024-02-18
20974,Leader,West Coast Swing,Intermediate,41,2024-03-09
20988,Leader,West Coast Swing,Intermediate,10,2024-02-18
20988,Leader,West Coast Swing,Intermediate,13,2024-03-09
20991,Leader,West Coast Swing,Novice,10,2024-02-18
20991,Leader,West Coast Swing,Novice,11,2024-03-09
20992,Follower,West Coast Swing,Novice,10,2024-02-18
20992,Follower,West Coast Swing,Novice,20,2024-03-09
20994,Follower,West Coast Swing,Novice,2,2024-02-18
20994,Follower,West Coast Swing,Novice,3,2024-03-09
20995,Follower,West Coast Swing,Novice,13,2024-02-18
20995,Follower,West Coast Swing,Novice,28,2024-03-09
21042,Leader,West Coast Swing,Intermediate,24,2024-02-18
21042,Leader,West Coast Swing,Intermediate,25,2024-03-09
21047,Leader,West Coast Swing,Novice,14,2024-02-18
21047,Leader,West Coast Swing,Novice,20,2024-03-09
21051,Leader,West Coast Swing,Newcomer,2,2024-03-09
21071,Follower,West Coast Swing,Novice,13,2024-02-18
21071,Follower,West Coast Swing,Novice,28,2024-03-09
21100,Leader,West Coast Swing,Advanced,2,2024-02-18
21100,Leader,West Coast Swing,Advanced,10,2024-03-09
21104,Follower,West Coast Swing,Intermediate,23,2024-02-18
21104,Follower,West Coast Swing,Intermediate,25,2024-03-09
21133,Leader,West Coast Swing,All-Star,1,2024-03-09
21142,Follower,West Coast Swing,Novice,2,2024-02-18
21142,Follower,West Coast Swing,Novice,3,2024-03-09
21146,Follower,West Coast Swing,Intermediate,15,2024-02-18
21146,Follower,West Coast Swing,Intermediate,27,2024-03-09
21198,Leader,West Coast Swing,Intermediate,27,2024-02-18
21198,Leader,West Coast Swing,Intermediate,33,2024-03-09
21265,Leader,West Coast Swing,Newcomer,8,2024-03-09
21267,Leader,West Coast Swing,Intermediate,9,2024-02-18
21267,Leader,West Coast Swing,Intermediate,10,2024-03-09
21269,Follower,West Coast Swing,Intermediate,11,2024-02-18
21269,Follower,West Coast Swing,Intermediate,12,2024-03-09
21286,Follower,West Coast Swing,Intermediate,18,2024-02-18
21286,Follower,West Coast Swing,Intermediate,38,2024-03-09
21293,Leader,West Coast Swing,Novice,1,2024-02-18
21293,Leader,West Coast Swing,Novice,2,2024-03-09
