id,name,location,url,date,parsed_date,event_year,event_month,event_year_month
170,Russian Open WCS Championships,"Moscow, Russia",,March 2015,2015-03-01,2015,3,2015-03
170,Russian Open WCS Championships,"Moscow, Russia",,March 2016,2016-03-01,2016,3,2016-03
170,Russian Open WCS Championships,"Moscow, Russia",,March 2018,2018-03-01,2018,3,2018-03
170,Russian Open WCS Championships,"Moscow, Russia",,March 2019,2019-03-01,2019,3,2019-03
171,Toronto International Swing Dance,"Toronto, Canada",,February 2011,2011-02-01,2011,2,2011-02
172,International Hustle & Salsa Congress,"Orlando, FL",,April 2011,2011-04-01,2011,4,2011-04
172,International Hustle & Salsa Congress,"Orlando, FL",,April 2012,2012-04-01,2012,4,2012-04
172,International Hustle & Salsa Congress,"Orlando, FL",,April 2013,2013-04-01,2013,4,2013-04
172,International Hustle & Salsa Congress,"Orlando, FL",,May 2014,2014-05-01,2014,5,2014-05
173,Austrian Open,"Vienna, Austria",,May 2011,2011-05-01,2011,5,2011-05
174,Swingsation,"Gold Coast, Queensland, Australia",https://rawconnection.com.au/swingsation/,June 2021,2021-06-01,2021,6,2021-06
174,Swingsation,"Gold Coast, Queensland, Australia",https://rawconnection.com.au/swingsation/,May 2011,2011-05-01,2011,5,2011-05
174,Swingsation,"Gold Coast, Queensland, Australia",https://rawconnection.com.au/swingsation/,May 2012,2012-05-01,2012,5,2012-05
174,Swingsation,"Gold Coast, Queensland, Australia",https://rawconnection.com.au/swingsation/,May 2013,2013-05-01,2013,5,2013-05
174,Swingsation,"Gold Coast, Queensland, Australia",https://rawconnection.com.au/swingsation/,May 2014,2014-05-01,2014,5,2014-05
174,Swingsation,"Gold Coast, Queensland, Australia",https://rawconnection.com.au/swingsation/,May 2015,2015-05-01,2015,5,2015-05
174,Swingsation,"Gold Coast, Queensland, Australia",https://rawconnection.com.au/swingsation/,May 2016,2016-05-01,2016,5,2016-05
174,Swingsation,"Gold Coast, Queensland, Australia",https://rawconnection.com.au/swingsation/,May 2017,2017-05-01,2017,5,2017-05
174,Swingsation,"Gold Coast, Queensland, Australia",https://rawconnection.com.au/swingsation/,May 2018,2018-05-01,2018,5,2018-05
174,Swingsation,"Gold Coast, Queensland, Australia",https://rawconnection.com.au/swingsation/,May 2019,2019-05-01,2019,5,2019-05
174,Swingsation,"Gold Coast, Queensland, Australia",https://rawconnection.com.au/swingsation/,May 2023,2023-05-01,2023,5,2023-05
174,Swingsation,"Gold Coast, Queensland, Australia",https://rawconnection.com.au/swingsation/,May 2024,2024-05-01,2024,5,2024-05
174,Swingsation,"Gold Coast, Queensland, Australia",https://rawconnection.com.au/swingsation/,May 2025,2025-05-01,2025,5,2025-05
174,Swingsation,"Gold Coast, Queensland, Australia",https://rawconnection.com.au/swingsation/,May 2026,2026-05-01,2026,5,2026-05
175,French Open West Coast Swing,"Paris, France",http://www.fowcs.com,June 2011,2011-06-01,2011,6,2011-06
175,French Open West Coast Swing,"Paris, France",http://www.fowcs.com,June 2014,2014-06-01,2014,6,2014-06
175,French Open West Coast Swing,"Paris, France",http://www.fowcs.com,June 2019,2019-06-01,2019,6,2019-06
175,French Open West Coast Swing,"Paris, France",http://www.fowcs.com,June 2025,2025-06-01,2025,6,2025-06
175,French Open West Coast Swing,"Paris, France",http://www.fowcs.com,May 2012,2012-05-01,2012,5,2012-05
175,French Open West Coast Swing,"Paris, France",http://www.fowcs.com,May 2013,2013-05-01,2013,5,2013-05
175,French Open West Coast Swing,"Paris, France",http://www.fowcs.com,May 2015,2015-05-01,2015,5,2015-05
175,French Open West Coast Swing,"Paris, France",http://www.fowcs.com,May 2016,2016-05-01,2016,5,2016-05
175,French Open West Coast Swing,"Paris, France",http://www.fowcs.com,May 2017,2017-05-01,2017,5,2017-05
175,French Open West Coast Swing,"Paris, France",http://www.fowcs.com,May 2018,2018-05-01,2018,5,2018-05
175,French Open West Coast Swing,"Paris, France",http://www.fowcs.com,May 2022,2022-05-01,2022,5,2022-05
175,French Open West Coast Swing,"Paris, France",http://www.fowcs.com,May 2023,2023-05-01,2023,5,2023-05
175,French Open West Coast Swing,"Paris, France",http://www.fowcs.com,May 2024,2024-05-01,2024,5,2024-05
175,French Open West Coast Swing,"Paris, France",http://www.fowcs.com,May 2026,2026-05-01,2026,5,2026-05
177,River City Swing,"Jacksonville, FL, USA",http://www.floridadanceevents.com,August 2014,2014-08-01,2014,8,2014-08
177,River City Swing,"Jacksonville, FL, USA",http://www.floridadanceevents.com,August 2025,2025-08-01,2025,8,2025-08
177,River City Swing,"Jacksonville, FL, USA",http://www.floridadanceevents.com,September 2011,2011-09-01,2011,9,2011-09
177,River City Swing,"Jacksonville, FL, USA",http://www.floridadanceevents.com,September 2012,2012-09-01,2012,9,2012-09
177,River City Swing,"Jacksonville, FL, USA",http://www.floridadanceevents.com,September 2013,2013-09-01,2013,9,2013-09
177,River City Swing,"Jacksonville, FL, USA",http://www.floridadanceevents.com,September 2015,2015-09-01,2015,9,2015-09
177,River City Swing,"Jacksonville, FL, USA",http://www.floridadanceevents.com,September 2016,2016-09-01,2016,9,2016-09
177,River City Swing,"Jacksonville, FL, USA",http://www.floridadanceevents.com,September 2017,2017-09-01,2017,9,2017-09
177,River City Swing,"Jacksonville, FL, USA",http://www.floridadanceevents.com,September 2018,2018-09-01,2018,9,2018-09
177,River City Swing,"Jacksonville, FL, USA",http://www.floridadanceevents.com,September 2019,2019-09-01,2019,9,2019-09
177,River City Swing,"Jacksonville, FL, USA",http://www.floridadanceevents.com,September 2023,2023-09-01,2023,9,2023-09
177,River City Swing,"Jacksonville, FL, USA",http://www.floridadanceevents.com,September 2024,2024-09-01,2024,9,2024-09
178,Montreal Westie Fest,"Montreal, Quebec, Canada",http://www.montrealwestiefest.com,October 2011,2011-10-01,2011,10,2011-10
178,Montreal Westie Fest,"Montreal, Quebec, Canada",http://www.montrealwestiefest.com,October 2012,2012-10-01,2012,10,2012-10
178,Montreal Westie Fest,"Montreal, Quebec, Canada",http://www.montrealwestiefest.com,October 2013,2013-10-01,2013,10,2013-10
178,Montreal Westie Fest,"Montreal, Quebec, Canada",http://www.montrealwestiefest.com,October 2015,2015-10-01,2015,10,2015-10
178,Montreal Westie Fest,"Montreal, Quebec, Canada",http://www.montrealwestiefest.com,October 2016,2016-10-01,2016,10,2016-10
178,Montreal Westie Fest,"Montreal, Quebec, Canada",http://www.montrealwestiefest.com,October 2017,2017-10-01,2017,10,2017-10
178,Montreal Westie Fest,"Montreal, Quebec, Canada",http://www.montrealwestiefest.com,October 2018,2018-10-01,2018,10,2018-10
178,Montreal Westie Fest,"Montreal, Quebec, Canada",http://www.montrealwestiefest.com,October 2019,2019-10-01,2019,10,2019-10
178,Montreal Westie Fest,"Montreal, Quebec, Canada",http://www.montrealwestiefest.com,October 2023,2023-10-01,2023,10,2023-10
178,Montreal Westie Fest,"Montreal, Quebec, Canada",http://www.montrealwestiefest.com,October 2024,2024-10-01,2024,10,2024-10
178,Montreal Westie Fest,"Montreal, Quebec, Canada",http://www.montrealwestiefest.com,October 2025,2025-10-01,2025,10,2025-10
179,New Zealand Open Swing Dance Championships,"Auckland, Auckland, New Zealand",https://www.streetswing.co.nz/the-new-zealand-open,July 2017,2017-07-01,2017,7,2017-07
179,New Zealand Open Swing Dance Championships,"Auckland, Auckland, New Zealand",https://www.streetswing.co.nz/the-new-zealand-open,June 2018,2018-06-01,2018,6,2018-06
179,New Zealand Open Swing Dance Championships,"Auckland, Auckland, New Zealand",https://www.streetswing.co.nz/the-new-zealand-open,November 2024,2024-11-01,2024,11,2024-11
179,New Zealand Open Swing Dance Championships,"Auckland, Auckland, New Zealand",https://www.streetswing.co.nz/the-new-zealand-open,October 2011,2011-10-01,2011,10,2011-10
179,New Zealand Open Swing Dance Championships,"Auckland, Auckland, New Zealand",https://www.streetswing.co.nz/the-new-zealand-open,October 2012,2012-10-01,2012,10,2012-10
179,New Zealand Open Swing Dance Championships,"Auckland, Auckland, New Zealand",https://www.streetswing.co.nz/the-new-zealand-open,October 2013,2013-10-01,2013,10,2013-10
179,New Zealand Open Swing Dance Championships,"Auckland, Auckland, New Zealand",https://www.streetswing.co.nz/the-new-zealand-open,October 2014,2014-10-01,2014,10,2014-10
179,New Zealand Open Swing Dance Championships,"Auckland, Auckland, New Zealand",https://www.streetswing.co.nz/the-new-zealand-open,October 2015,2015-10-01,2015,10,2015-10
179,New Zealand Open Swing Dance Championships,"Auckland, Auckland, New Zealand",https://www.streetswing.co.nz/the-new-zealand-open,October 2016,2016-10-01,2016,10,2016-10
179,New Zealand Open Swing Dance Championships,"Auckland, Auckland, New Zealand",https://www.streetswing.co.nz/the-new-zealand-open,October 2019,2019-10-01,2019,10,2019-10
179,New Zealand Open Swing Dance Championships,"Auckland, Auckland, New Zealand",https://www.streetswing.co.nz/the-new-zealand-open,October 2020,2020-10-01,2020,10,2020-10
179,New Zealand Open Swing Dance Championships,"Auckland, Auckland, New Zealand",https://www.streetswing.co.nz/the-new-zealand-open,October 2022,2022-10-01,2022,10,2022-10
179,New Zealand Open Swing Dance Championships,"Auckland, Auckland, New Zealand",https://www.streetswing.co.nz/the-new-zealand-open,October 2023,2023-10-01,2023,10,2023-10
179,New Zealand Open Swing Dance Championships,"Auckland, Auckland, New Zealand",https://www.streetswing.co.nz/the-new-zealand-open,October 2025,2025-10-01,2025,10,2025-10
180,Australian Open Swing Dance Championships,"Melbourne, Australia",,October 2011,2011-10-01,2011,10,2011-10
180,Australian Open Swing Dance Championships,"Melbourne, Australia",,October 2012,2012-10-01,2012,10,2012-10
180,Australian Open Swing Dance Championships,"Melbourne, Australia",,October 2013,2013-10-01,2013,10,2013-10
180,Australian Open Swing Dance Championships,"Melbourne, Australia",,October 2014,2014-10-01,2014,10,2014-10
180,Australian Open Swing Dance Championships,"Melbourne, Australia",,October 2015,2015-10-01,2015,10,2015-10
181,DC Swing eXperience (DCSX),"Washington, DC., VA, USA",http://www.dcswingexperience.com,November 2011,2011-11-01,2011,11,2011-11
181,DC Swing eXperience (DCSX),"Washington, DC., VA, USA",http://www.dcswingexperience.com,November 2012,2012-11-01,2012,11,2012-11
181,DC Swing eXperience (DCSX),"Washington, DC., VA, USA",http://www.dcswingexperience.com,November 2013,2013-11-01,2013,11,2013-11
181,DC Swing eXperience (DCSX),"Washington, DC., VA, USA",http://www.dcswingexperience.com,November 2014,2014-11-01,2014,11,2014-11
181,DC Swing eXperience (DCSX),"Washington, DC., VA, USA",http://www.dcswingexperience.com,November 2015,2015-11-01,2015,11,2015-11
181,DC Swing eXperience (DCSX),"Washington, DC., VA, USA",http://www.dcswingexperience.com,November 2016,2016-11-01,2016,11,2016-11
181,DC Swing eXperience (DCSX),"Washington, DC., VA, USA",http://www.dcswingexperience.com,November 2017,2017-11-01,2017,11,2017-11
181,DC Swing eXperience (DCSX),"Washington, DC., VA, USA",http://www.dcswingexperience.com,November 2018,2018-11-01,2018,11,2018-11
181,DC Swing eXperience (DCSX),"Washington, DC., VA, USA",http://www.dcswingexperience.com,November 2019,2019-11-01,2019,11,2019-11
181,DC Swing eXperience (DCSX),"Washington, DC., VA, USA",http://www.dcswingexperience.com,November 2022,2022-11-01,2022,11,2022-11
181,DC Swing eXperience (DCSX),"Washington, DC., VA, USA",http://www.dcswingexperience.com,November 2023,2023-11-01,2023,11,2023-11
181,DC Swing eXperience (DCSX),"Washington, DC., VA, USA",http://www.dcswingexperience.com,November 2024,2024-11-01,2024,11,2024-11
181,DC Swing eXperience (DCSX),"Washington, DC., VA, USA",http://www.dcswingexperience.com,November 2025,2025-11-01,2025,11,2025-11
183,Freedom Swing Dance Challenge,"WILMINGTON DEL, Delaware, United States",https://freedomswingdance.com/,January 2012,2012-01-01,2012,1,2012-01
183,Freedom Swing Dance Challenge,"WILMINGTON DEL, Delaware, United States",https://freedomswingdance.com/,January 2013,2013-01-01,2013,1,2013-01
183,Freedom Swing Dance Challenge,"WILMINGTON DEL, Delaware, United States",https://freedomswingdance.com/,January 2014,2014-01-01,2014,1,2014-01
183,Freedom Swing Dance Challenge,"WILMINGTON DEL, Delaware, United States",https://freedomswingdance.com/,January 2015,2015-01-01,2015,1,2015-01
183,Freedom Swing Dance Challenge,"WILMINGTON DEL, Delaware, United States",https://freedomswingdance.com/,January 2016,2016-01-01,2016,1,2016-01
183,Freedom Swing Dance Challenge,"WILMINGTON DEL, Delaware, United States",https://freedomswingdance.com/,January 2017,2017-01-01,2017,1,2017-01
183,Freedom Swing Dance Challenge,"WILMINGTON DEL, Delaware, United States",https://freedomswingdance.com/,January 2018,2018-01-01,2018,1,2018-01
183,Freedom Swing Dance Challenge,"WILMINGTON DEL, Delaware, United States",https://freedomswingdance.com/,January 2019,2019-01-01,2019,1,2019-01
183,Freedom Swing Dance Challenge,"WILMINGTON DEL, Delaware, United States",https://freedomswingdance.com/,January 2020,2020-01-01,2020,1,2020-01
183,Freedom Swing Dance Challenge,"WILMINGTON DEL, Delaware, United States",https://freedomswingdance.com/,January 2022,2022-01-01,2022,1,2022-01
183,Freedom Swing Dance Challenge,"WILMINGTON DEL, Delaware, United States",https://freedomswingdance.com/,January 2023,2023-01-01,2023,1,2023-01
183,Freedom Swing Dance Challenge,"WILMINGTON DEL, Delaware, United States",https://freedomswingdance.com/,January 2024,2024-01-01,2024,1,2024-01
183,Freedom Swing Dance Challenge,"WILMINGTON DEL, Delaware, United States",https://freedomswingdance.com/,January 2025,2025-01-01,2025,1,2025-01
183,Freedom Swing Dance Challenge,"WILMINGTON DEL, Delaware, United States",https://freedomswingdance.com/,January 2026,2026-01-01,2026,1,2026-01
184,BudaFest Open WCS Championships,"Budapest, Budapest, Hungary",http://wcs-budafest.com/,January 2012,2012-01-01,2012,1,2012-01
184,BudaFest Open WCS Championships,"Budapest, Budapest, Hungary",http://wcs-budafest.com/,January 2013,2013-01-01,2013,1,2013-01
184,BudaFest Open WCS Championships,"Budapest, Budapest, Hungary",http://wcs-budafest.com/,January 2014,2014-01-01,2014,1,2014-01
184,BudaFest Open WCS Championships,"Budapest, Budapest, Hungary",http://wcs-budafest.com/,January 2015,2015-01-01,2015,1,2015-01
184,BudaFest Open WCS Championships,"Budapest, Budapest, Hungary",http://wcs-budafest.com/,January 2016,2016-01-01,2016,1,2016-01
184,BudaFest Open WCS Championships,"Budapest, Budapest, Hungary",http://wcs-budafest.com/,January 2017,2017-01-01,2017,1,2017-01
184,BudaFest Open WCS Championships,"Budapest, Budapest, Hungary",http://wcs-budafest.com/,January 2018,2018-01-01,2018,1,2018-01
184,BudaFest Open WCS Championships,"Budapest, Budapest, Hungary",http://wcs-budafest.com/,January 2019,2019-01-01,2019,1,2019-01
184,BudaFest Open WCS Championships,"Budapest, Budapest, Hungary",http://wcs-budafest.com/,January 2020,2020-01-01,2020,1,2020-01
184,BudaFest Open WCS Championships,"Budapest, Budapest, Hungary",http://wcs-budafest.com/,January 2022,2022-01-01,2022,1,2022-01
184,BudaFest Open WCS Championships,"Budapest, Budapest, Hungary",http://wcs-budafest.com/,January 2023,2023-01-01,2023,1,2023-01
184,BudaFest Open WCS Championships,"Budapest, Budapest, Hungary",http://wcs-budafest.com/,January 2024,2024-01-01,2024,1,2024-01
184,BudaFest Open WCS Championships,"Budapest, Budapest, Hungary",http://wcs-budafest.com/,January 2025,2025-01-01,2025,1,2025-01
184,BudaFest Open WCS Championships,"Budapest, Budapest, Hungary",http://wcs-budafest.com/,January 2026,2026-01-01,2026,1,2026-01
185,Sweetheart Swing Classic,"Tampa, FL",,February 2012,2012-02-01,2012,2,2012-02
185,Sweetheart Swing Classic,"Tampa, FL",,February 2014,2014-02-01,2014,2,2014-02
185,Sweetheart Swing Classic,"Tampa, FL",,February 2015,2015-02-01,2015,2,2015-02
185,Sweetheart Swing Classic,"Tampa, FL",,February 2016,2016-02-01,2016,2,2016-02
185,Sweetheart Swing Classic,"Tampa, FL",,February 2017,2017-02-01,2017,2,2017-02
185,Sweetheart Swing Classic,"Tampa, FL",,February 2018,2018-02-01,2018,2,2018-02
185,Sweetheart Swing Classic,"Tampa, FL",,May 2013,2013-05-01,2013,5,2013-05
186,West in Lyon,"LYON, Rhône-Alpes, France",http://www.west-in-lyon.fr,March 2012,2012-03-01,2012,3,2012-03
186,West in Lyon,"LYON, Rhône-Alpes, France",http://www.west-in-lyon.fr,March 2013,2013-03-01,2013,3,2013-03
186,West in Lyon,"LYON, Rhône-Alpes, France",http://www.west-in-lyon.fr,March 2014,2014-03-01,2014,3,2014-03
186,West in Lyon,"LYON, Rhône-Alpes, France",http://www.west-in-lyon.fr,March 2015,2015-03-01,2015,3,2015-03
186,West in Lyon,"LYON, Rhône-Alpes, France",http://www.west-in-lyon.fr,March 2016,2016-03-01,2016,3,2016-03
186,West in Lyon,"LYON, Rhône-Alpes, France",http://www.west-in-lyon.fr,March 2017,2017-03-01,2017,3,2017-03
186,West in Lyon,"LYON, Rhône-Alpes, France",http://www.west-in-lyon.fr,March 2018,2018-03-01,2018,3,2018-03
186,West in Lyon,"LYON, Rhône-Alpes, France",http://www.west-in-lyon.fr,March 2019,2019-03-01,2019,3,2019-03
186,West in Lyon,"LYON, Rhône-Alpes, France",http://www.west-in-lyon.fr,March 2022,2022-03-01,2022,3,2022-03
186,West in Lyon,"LYON, Rhône-Alpes, France",http://www.west-in-lyon.fr,March 2023,2023-03-01,2023,3,2023-03
186,West in Lyon,"LYON, Rhône-Alpes, France",http://www.west-in-lyon.fr,March 2024,2024-03-01,2024,3,2024-03
186,West in Lyon,"LYON, Rhône-Alpes, France",http://www.west-in-lyon.fr,March 2025,2025-03-01,2025,3,2025-03
186,West in Lyon,"LYON, Rhône-Alpes, France",http://www.west-in-lyon.fr,March 2026,2026-03-01,2026,3,2026-03
187,City of Angels WCS,"Burbank, California, California, USA",http://cityofangelswcs.com,April 2012,2012-04-01,2012,4,2012-04
187,City of Angels WCS,"Burbank, California, California, USA",http://cityofangelswcs.com,April 2013,2013-04-01,2013,4,2013-04
187,City of Angels WCS,"Burbank, California, California, USA",http://cityofangelswcs.com,April 2014,2014-04-01,2014,4,2014-04
187,City of Angels WCS,"Burbank, California, California, USA",http://cityofangelswcs.com,April 2015,2015-04-01,2015,4,2015-04
187,City of Angels WCS,"Burbank, California, California, USA",http://cityofangelswcs.com,April 2016,2016-04-01,2016,4,2016-04
187,City of Angels WCS,"Burbank, California, California, USA",http://cityofangelswcs.com,April 2017,2017-04-01,2017,4,2017-04
187,City of Angels WCS,"Burbank, California, California, USA",http://cityofangelswcs.com,April 2018,2018-04-01,2018,4,2018-04
