dancer_id,event_dance,event_competition,event_role,event_result,event_points,event_name,location_id,event_year,event_month,event_year_and_month,event_result_standardized
8774,West Coast Swing,Advanced,follower,F,1,Swingover,82,2023,4,2023-04-01,Final
8774,West Coast Swing,Intermediate,follower,4,4,Boston Tea Party,8,2014,3,2014-03-01,4
8774,West Coast Swing,Intermediate,follower,2,8,Swingin' New England Dance Festival,70,2013,11,2013-11-01,2
8774,West Coast Swing,Intermediate,follower,4,4,Montreal Westie Fest,7,2013,10,2013-10-01,4
8774,West Coast Swing,Intermediate,follower,3,6,Boston Tea Party,8,2013,3,2013-03-01,3
8774,West Coast Swing,Novice,follower,2,12,Swingin' New England Dance Festival,70,2012,11,2012-11-01,2
8774,West Coast Swing,Novice,follower,1,15,Boston Dance Challenge,8,2012,7,2012-07-01,1
8774,West Coast Swing,Novice,follower,F,1,Swingin' Into Spring,131,2012,5,2012-05-01,Final
8774,West Coast Swing,Newcomer,follower,1,10,Swingin' New England Dance Festival,70,2011,11,2011-11-01,1
8774,West Coast Swing,Sophisticated,follower,1,6,City of Angels WCS,54,2026,4,2026-04-01,1
8774,West Coast Swing,Sophisticated,follower,2,8,The Chicago Classic,34,2026,3,2026-03-01,2
8774,West Coast Swing,Sophisticated,follower,1,15,MADjam,13,2026,3,2026-03-01,1
8774,West Coast Swing,Sophisticated,follower,1,15,Charlotte Westie Fest,62,2026,2,2026-02-01,1
8774,West Coast Swing,Sophisticated,follower,1,10,Midnight Madness,21,2025,11,2025-11-01,1
8774,West Coast Swing,Sophisticated,follower,1,10,Swing City Chicago,34,2025,10,2025-10-01,1
8774,West Coast Swing,Sophisticated,follower,F,1,Trilogy Swing,63,2025,9,2025-09-01,Final
8774,West Coast Swing,Sophisticated,follower,F,1,Carolina Summer Swing,62,2025,7,2025-07-01,Final
8775,West Coast Swing,Novice,leader,F,1,Atlanta Swing Classic,25,2013,10,2013-10-01,Final
8775,West Coast Swing,Novice,leader,F,1,Summer Hummer,8,2013,8,2013-08-01,Final
8775,West Coast Swing,Newcomer,leader,2,8,Swingin' New England Dance Festival,70,2011,11,2011-11-01,2
8776,West Coast Swing,Intermediate,leader,2,4,New England Dance Festival,8,2016,8,2016-08-01,2
8776,West Coast Swing,Intermediate,leader,F,1,Swingin' New England Dance Festival,70,2014,11,2014-11-01,Final
8776,West Coast Swing,Novice,leader,1,10,Swingin' Into Spring,131,2014,5,2014-05-01,1
8776,West Coast Swing,Novice,leader,F,1,Swingin' New England Dance Festival,70,2012,11,2012-11-01,Final
8776,West Coast Swing,Novice,leader,4,4,Boston Dance Challenge,8,2012,7,2012-07-01,4
8776,West Coast Swing,Novice,leader,F,1,Swingin' Into Spring,131,2012,5,2012-05-01,Final
8776,West Coast Swing,Newcomer,leader,3,6,Swingin' New England Dance Festival,70,2011,11,2011-11-01,3
8777,West Coast Swing,Newcomer,follower,3,6,Swingin' New England Dance Festival,70,2011,11,2011-11-01,3
8779,West Coast Swing,Novice,follower,F,1,Scottish WCS Dance Championships,206,2013,2,2013-02-01,Final
8779,West Coast Swing,Newcomer,follower,5,2,Swingin' New England Dance Festival,70,2011,11,2011-11-01,5
8778,West Coast Swing,Advanced,leader,2,2,Upstate Dance Challenge,139,2019,12,2019-12-01,2
8778,West Coast Swing,Advanced,leader,2,4,CASH Bash,96,2019,12,2019-12-01,2
8778,West Coast Swing,Advanced,leader,1,3,CASH Bash,96,2018,11,2018-11-01,1
8778,West Coast Swing,Advanced,leader,F,1,Floorplay Swing Vacation,82,2017,12,2017-12-01,Final
8778,West Coast Swing,Intermediate,leader,4,4,Montreal Westie Fest,7,2017,10,2017-10-01,4
8778,West Coast Swing,Intermediate,leader,F,1,Toronto Open Swing & Hustle Championships,105,2017,7,2017-07-01,Final
8778,West Coast Swing,Intermediate,leader,F,1,Swingin' Into Spring,131,2017,5,2017-05-01,Final
8778,West Coast Swing,Intermediate,leader,F,1,Sweetheart Swing Classic,53,2017,2,2017-02-01,Final
8778,West Coast Swing,Intermediate,leader,4,4,CASH Bash,96,2016,11,2016-11-01,4
8778,West Coast Swing,Intermediate,leader,F,1,Montreal Westie Fest,7,2016,10,2016-10-01,Final
8778,West Coast Swing,Intermediate,leader,F,1,Upstate Dance Challenge,139,2016,9,2016-09-01,Final
8778,West Coast Swing,Intermediate,leader,F,1,Toronto Open Swing & Hustle Championships,105,2016,7,2016-07-01,Final
8778,West Coast Swing,Intermediate,leader,1,10,Michigan Dance Classic,51,2016,6,2016-06-01,1
8778,West Coast Swing,Intermediate,leader,F,1,Swingin' Into Spring,131,2016,5,2016-05-01,Final
8778,West Coast Swing,Intermediate,leader,3,6,Vermont Swing Dance Championships,144,2015,9,2015-09-01,3
8778,West Coast Swing,Novice,leader,2,8,Swingin' Into Spring,131,2015,5,2015-05-01,2
8778,West Coast Swing,Novice,leader,F,1,CASH Bash,96,2014,11,2014-11-01,Final
8778,West Coast Swing,Novice,leader,1,10,Vermont Swing Dance Championships,144,2014,9,2014-09-01,1
8778,West Coast Swing,Novice,leader,F,1,Toronto Open Swing & Hustle Championships,105,2014,7,2014-07-01,Final
8778,West Coast Swing,Newcomer,leader,3,10,Boston Tea Party,8,2014,3,2014-03-01,3
8778,West Coast Swing,Newcomer,leader,F,1,Swingin' New England Dance Festival,70,2013,11,2013-11-01,Final
8778,West Coast Swing,Newcomer,leader,5,2,Swingin' New England Dance Festival,70,2011,11,2011-11-01,5
8778,West Coast Swing,Master,leader,3,3,Floorplay Swing Vacation,82,2025,1,2025-01-01,3
8778,West Coast Swing,Master,leader,F,1,Desert City Swing,3,2023,9,2023-09-01,Final
8778,West Coast Swing,Master,leader,F,1,US Open Swing Dance Championships,22,2022,11,2022-11-01,Final
8778,West Coast Swing,Master,leader,3,3,Swingtacular: The Galactic Open,2,2022,8,2022-08-01,3
8778,West Coast Swing,Master,leader,4,4,Austin Swing Dance Championships,39,2020,1,2020-01-01,4
8778,West Coast Swing,Master,leader,2,2,Upstate Dance Challenge,139,2019,12,2019-12-01,2
8778,West Coast Swing,Master,leader,3,3,CASH Bash,96,2019,12,2019-12-01,3
8778,West Coast Swing,Master,leader,1,6,Swing City Chicago,34,2019,10,2019-10-01,1
8778,West Coast Swing,Master,leader,3,3,Austin Rocks,39,2019,9,2019-09-01,3
8778,West Coast Swing,Master,leader,F,1,Trilogy Swing,63,2019,9,2019-09-01,Final
8778,West Coast Swing,Master,leader,2,2,Toronto Open Swing & Hustle Championships,105,2019,7,2019-07-01,2
8778,West Coast Swing,Master,leader,4,2,The Chicago Classic,34,2019,3,2019-03-01,4
8778,West Coast Swing,Master,leader,1,10,Austin Swing Dance Championships,39,2019,1,2019-01-01,1
8778,West Coast Swing,Master,leader,F,1,Floorplay Swing Vacation,82,2019,1,2019-01-01,Final
8778,West Coast Swing,Master,leader,2,4,Upstate Dance Challenge,139,2018,12,2018-12-01,2
8778,West Coast Swing,Master,leader,1,6,CASH Bash,96,2018,11,2018-11-01,1
8778,West Coast Swing,Master,leader,1,6,Swing City Chicago,34,2018,10,2018-10-01,1
8778,West Coast Swing,Master,leader,5,1,Summer Hummer,8,2018,8,2018-08-01,5
8778,West Coast Swing,Master,leader,1,3,Toronto Open Swing & Hustle Championships,105,2018,7,2018-07-01,1
8778,West Coast Swing,Master,leader,4,2,Swing Dance America,89,2018,4,2018-04-01,4
8778,West Coast Swing,Master,leader,3,3,Derby City Swing,116,2018,1,2018-01-01,3
8778,West Coast Swing,Master,leader,3,6,Floorplay Swing Vacation,82,2017,12,2017-12-01,3
8778,West Coast Swing,Master,leader,4,4,CASH Bash,96,2017,11,2017-11-01,4
8778,West Coast Swing,Master,leader,5,1,Swing City Chicago,34,2017,10,2017-10-01,5
8778,West Coast Swing,Master,leader,1,5,Upstate Dance Challenge,139,2017,9,2017-09-01,1
8778,West Coast Swing,Master,leader,4,2,Toronto Open Swing & Hustle Championships,105,2017,7,2017-07-01,4
8778,West Coast Swing,Master,leader,2,4,Michigan Dance Classic,51,2017,6,2017-06-01,2
8778,West Coast Swing,Master,leader,5,1,Boston Tea Party,8,2017,3,2017-03-01,5
8778,West Coast Swing,Master,leader,3,6,Sweetheart Swing Classic,53,2017,2,2017-02-01,3
8778,West Coast Swing,Master,leader,3,6,Charlotte Westie Fest,62,2017,2,2017-02-01,3
8778,West Coast Swing,Master,leader,1,10,CASH Bash,96,2016,11,2016-11-01,1
8778,West Coast Swing,Master,leader,2,4,Upstate Dance Challenge,139,2016,9,2016-09-01,2
8778,West Coast Swing,Master,leader,1,5,River City Swing,98,2016,9,2016-09-01,1
8778,West Coast Swing,Master,leader,3,3,Toronto Open Swing & Hustle Championships,105,2016,7,2016-07-01,3
8778,West Coast Swing,Master,leader,4,4,The Chicago Classic,34,2016,3,2016-03-01,4
8778,West Coast Swing,Master,leader,5,1,CASH Bash,96,2015,11,2015-11-01,5
8778,West Coast Swing,Master,leader,1,5,Vermont Swing Dance Championships,144,2015,9,2015-09-01,1
8778,West Coast Swing,Master,leader,2,8,Michigan Dance Classic,51,2015,5,2015-05-01,2
8778,West Coast Swing,Master,leader,5,1,Boston Tea Party,8,2015,3,2015-03-01,5
8778,West Coast Swing,Master,leader,F,1,MADjam,13,2015,3,2015-03-01,Final
8778,West Coast Swing,Master,leader,2,4,CASH Bash,96,2014,11,2014-11-01,2
8778,West Coast Swing,Master,leader,4,2,Vermont Swing Dance Championships,144,2014,9,2014-09-01,4
8778,West Coast Swing,Master,leader,4,2,Toronto Open Swing & Hustle Championships,105,2014,7,2014-07-01,4
8778,West Coast Swing,Sophisticated,leader,5,1,Calgary Dance Stampede,148,2026,4,2026-04-01,5
8780,West Coast Swing,Intermediate,leader,F,1,Easter Swing,30,2024,4,2024-04-01,Final
8780,West Coast Swing,Intermediate,leader,F,1,Charlotte Westie Fest,62,2020,2,2020-02-01,Final
8780,West Coast Swing,Intermediate,leader,F,1,Floorplay Swing Vacation,82,2019,12,2019-12-01,Final
8780,West Coast Swing,Intermediate,leader,F,1,USA Grand Nationals,25,2019,5,2019-05-01,Final
8780,West Coast Swing,Intermediate,leader,5,6,Atlanta Swing Classic,25,2018,10,2018-10-01,5
8780,West Coast Swing,Intermediate,leader,4,4,Trilogy Swing,63,2018,9,2018-09-01,4
8780,West Coast Swing,Intermediate,leader,F,1,Swing Fling,38,2018,8,2018-08-01,Final
8780,West Coast Swing,Intermediate,leader,F,1,Atlanta Swing Classic,25,2017,10,2017-10-01,Final
8780,West Coast Swing,Intermediate,leader,2,8,Trilogy Swing,63,2017,9,2017-09-01,2
8780,West Coast Swing,Intermediate,leader,F,1,Summer Hummer,8,2017,8,2017-08-01,Final
8780,West Coast Swing,Intermediate,leader,F,1,Atlanta Swing Classic,25,2016,10,2016-10-01,Final
8780,West Coast Swing,Intermediate,leader,5,2,Summer Hummer,8,2016,8,2016-08-01,5
8780,West Coast Swing,Novice,leader,2,8,Summer Hummer,8,2015,8,2015-08-01,2
8780,West Coast Swing,Novice,leader,3,6,Indy Dance Explosion,138,2015,7,2015-07-01,3
8780,West Coast Swing,Novice,leader,5,6,USA Grand Nationals,25,2015,5,2015-05-01,5
8780,West Coast Swing,Newcomer,leader,2,8,Summer Hummer,8,2014,8,2014-08-01,2
8780,West Coast Swing,Newcomer,leader,F,1,Boston Tea Party,8,2014,3,2014-03-01,Final
8780,West Coast Swing,Newcomer,leader,F,1,Summer Hummer,8,2012,8,2012-08-01,Final
8780,West Coast Swing,Newcomer,leader,F,1,Swingin' New England Dance Festival,70,2011,11,2011-11-01,Final
8781,West Coast Swing,All-Star,leader,F,1,DC Swing eXperience (DCSX),38,2022,11,2022-11-01,Final
8781,West Coast Swing,Advanced,leader,3,6,Boston Tea Party,8,2019,3,2019-03-01,3
8781,West Coast Swing,Advanced,leader,2,4,Countdown Swing Boston,71,2019,1,2019-01-01,2
8781,West Coast Swing,Advanced,leader,3,3,Swingin' New England Dance Festival,70,2018,11,2018-11-01,3
8781,West Coast Swing,Advanced,leader,3,6,Montreal Westie Fest,7,2018,10,2018-10-01,3
8781,West Coast Swing,Advanced,leader,F,1,Summer Hummer,8,2018,8,2018-08-01,Final
8781,West Coast Swing,Advanced,leader,2,2,New England Dance Festival,8,2018,8,2018-08-01,2
8781,West Coast Swing,Advanced,leader,5,6,Liberty Swing Dance Championships,41,2018,7,2018-07-01,5
8781,West Coast Swing,Advanced,leader,1,6,Swingin' Into Spring,131,2018,5,2018-05-01,1
8781,West Coast Swing,Advanced,leader,F,1,Boston Tea Party,8,2018,3,2018-03-01,Final
8781,West Coast Swing,Advanced,leader,2,8,Swingin' New England Dance Festival,70,2017,11,2017-11-01,2
8781,West Coast Swing,Advanced,leader,F,1,Summer Hummer,8,2017,8,2017-08-01,Final
8781,West Coast Swing,Advanced,leader,F,1,Summer Hummer,8,2016,8,2016-08-01,Final
8781,West Coast Swing,Advanced,leader,F,1,Countdown Swing Boston,71,2016,1,2016-01-01,Final
8800,West Coast Swing,Novice,leader,F,1,The After Party (TAP),73,2013,12,2013-12-01,Final
8781,West Coast Swing,Intermediate,leader,2,8,Swingin' New England Dance Festival,70,2015,11,2015-11-01,2
8781,West Coast Swing,Intermediate,leader,2,4,Montreal Westie Fest,7,2015,10,2015-10-01,2
8781,West Coast Swing,Intermediate,leader,1,10,Vermont Swing Dance Championships,144,2015,9,2015-09-01,1
8781,West Coast Swing,Intermediate,leader,3,10,Summer Hummer,8,2015,8,2015-08-01,3
8781,West Coast Swing,Intermediate,leader,F,1,New England Dance Festival,8,2015,8,2015-08-01,Final
8781,West Coast Swing,Intermediate,leader,F,1,Swingin' Into Spring,131,2015,5,2015-05-01,Final
8781,West Coast Swing,Intermediate,leader,5,2,Boston Tea Party,8,2015,3,2015-03-01,5
8781,West Coast Swing,Novice,leader,1,10,Swingin' New England Dance Festival,70,2014,11,2014-11-01,1
8781,West Coast Swing,Novice,leader,F,1,Summer Hummer,8,2014,8,2014-08-01,Final
8781,West Coast Swing,Novice,leader,4,4,Swingin' Into Spring,131,2014,5,2014-05-01,4
8781,West Coast Swing,Novice,leader,4,4,Swingin' New England Dance Festival,70,2013,11,2013-11-01,4
8781,West Coast Swing,Novice,leader,F,1,Montreal Westie Fest,7,2013,10,2013-10-01,Final
8781,West Coast Swing,Novice,leader,F,1,Boston Tea Party,8,2013,3,2013-03-01,Final
8781,West Coast Swing,Novice,leader,F,1,Swingin' Into Spring,131,2012,5,2012-05-01,Final
8781,West Coast Swing,Newcomer,leader,1,10,Boston Tea Party,8,2012,3,2012-03-01,1
8781,West Coast Swing,Newcomer,leader,F,1,Swingin' New England Dance Festival,70,2011,11,2011-11-01,Final
8782,West Coast Swing,Novice,follower,1,15,Summer Hummer,8,2014,8,2014-08-01,1
8782,West Coast Swing,Novice,follower,F,1,Big Apple Dance Festival,140,2014,7,2014-07-01,Final
8782,West Coast Swing,Novice,follower,F,1,Freedom Swing Dance Challenge,66,2014,1,2014-01-01,Final
8782,West Coast Swing,Novice,follower,F,1,Vermont Swing Dance Championships,144,2012,9,2012-09-01,Final
8782,West Coast Swing,Novice,follower,F,1,New England Dance Festival,8,2012,8,2012-08-01,Final
8782,West Coast Swing,Newcomer,follower,2,4,Boston Dance Challenge,8,2012,7,2012-07-01,2
8782,West Coast Swing,Newcomer,follower,F,1,Countdown Swing Boston,71,2012,1,2012-01-01,Final
8782,West Coast Swing,Newcomer,follower,F,1,Swingin' New England Dance Festival,70,2011,11,2011-11-01,Final
8783,West Coast Swing,Novice,leader,F,1,Hungarian Open,110,2025,6,2025-06-01,Final
8783,West Coast Swing,Newcomer,leader,F,1,Swingin' New England Dance Festival,70,2011,11,2011-11-01,Final
8784,West Coast Swing,Champion,follower,4,2,Swingin' New England Dance Festival,70,2012,11,2012-11-01,4
8784,West Coast Swing,Champion,follower,4,2,Swingin' New England Dance Festival,70,2011,11,2011-11-01,4
8784,West Coast Swing,Invitational,follower,5,1,Atlanta Swing Classic,25,2014,10,2014-10-01,5
8786,West Coast Swing,Advanced,follower,4,4,J&J O'Rama,23,2013,6,2013-06-01,4
8786,West Coast Swing,Advanced,follower,F,1,SwingDiego,10,2013,5,2013-05-01,Final
8786,West Coast Swing,Advanced,follower,4,8,City of Angels WCS,54,2013,4,2013-04-01,4
8786,West Coast Swing,Advanced,follower,4,4,Monterey SwingFest,1,2013,1,2013-01-01,4
8786,West Coast Swing,Advanced,follower,5,2,Chico Dance Sensation,101,2012,12,2012-12-01,5
8786,West Coast Swing,Advanced,follower,F,1,US Open Swing Dance Championships,22,2012,11,2012-11-01,Final
8786,West Coast Swing,Advanced,follower,4,2,Halloween SwingThing,24,2012,10,2012-10-01,4
8786,West Coast Swing,Advanced,follower,F,1,Boogie By The Bay,2,2012,10,2012-10-01,Final
8786,West Coast Swing,Advanced,follower,2,8,Desert City Swing,3,2012,9,2012-09-01,2
8786,West Coast Swing,Advanced,follower,4,4,Palm Springs Summer Dance Classic,20,2012,8,2012-08-01,4
8786,West Coast Swing,Advanced,follower,F,1,4TH of July Convention,3,2012,7,2012-07-01,Final
8786,West Coast Swing,Advanced,follower,1,10,J&J O'Rama,23,2012,6,2012-06-01,1
8786,West Coast Swing,Advanced,follower,F,1,FreZno Dance Classic,5,2012,5,2012-05-01,Final
8786,West Coast Swing,Intermediate,follower,1,15,SwingDiego,10,2012,5,2012-05-01,1
8786,West Coast Swing,Intermediate,follower,4,4,City of Angels WCS,54,2012,4,2012-04-01,4
8786,West Coast Swing,Intermediate,follower,2,12,Capital Swing Dance Convention,6,2012,2,2012-02-01,2
8786,West Coast Swing,Novice,follower,1,15,Palm Springs New Years Swing Dance Classic,20,2012,1,2012-01-01,1
8786,West Coast Swing,Novice,follower,F,1,Chico Dance Sensation,101,2011,12,2011-12-01,Final
8786,West Coast Swing,Novice,follower,3,10,Boogie By The Bay,2,2011,10,2011-10-01,3
8785,West Coast Swing,Champion,leader,5,2,Wild Wild Westie,21,2026,7,2026-07-01,5
8785,West Coast Swing,Champion,leader,5,1,J&J O'Rama,23,2023,6,2023-06-01,5
8785,West Coast Swing,Champion,leader,F,1,The After Party (TAP),73,2017,12,2017-12-01,Final
8785,West Coast Swing,All-Star,leader,F,1,BudaFest Open WCS Championships,110,2019,1,2019-01-01,Final
8785,West Coast Swing,All-Star,leader,5,2,US Open Swing Dance Championships,22,2018,11,2018-11-01,5
8785,West Coast Swing,All-Star,leader,4,8,US Open Swing Dance Championships,22,2017,11,2017-11-01,4
8785,West Coast Swing,All-Star,leader,3,10,J&J O'Rama,23,2017,6,2017-06-01,3
8785,West Coast Swing,All-Star,leader,2,8,Michigan Dance Classic,51,2017,6,2017-06-01,2
8785,West Coast Swing,All-Star,leader,F,1,US Open Swing Dance Championships,22,2016,11,2016-11-01,Final
8785,West Coast Swing,All-Star,leader,5,2,Desert City Swing,3,2016,9,2016-09-01,5
8785,West Coast Swing,All-Star,leader,5,2,Summer Hummer,8,2016,8,2016-08-01,5
8785,West Coast Swing,All-Star,leader,2,8,The After Party (TAP),73,2015,12,2015-12-01,2
8785,West Coast Swing,All-Star,leader,F,1,US Open Swing Dance Championships,22,2015,11,2015-11-01,Final
8785,West Coast Swing,All-Star,leader,5,2,The After Party (TAP),73,2014,12,2014-12-01,5
8785,West Coast Swing,All-Star,leader,F,1,US Open Swing Dance Championships,22,2014,11,2014-11-01,Final
8785,West Coast Swing,All-Star,leader,3,6,Liberty Swing Dance Championships,41,2014,6,2014-06-01,3
8785,West Coast Swing,All-Star,leader,F,1,The After Party (TAP),73,2013,12,2013-12-01,Final
8785,West Coast Swing,Advanced,leader,3,3,Swingsation,169,2016,5,2016-05-01,3
8785,West Coast Swing,Advanced,leader,1,5,New Zealand Open Swing Dance Championships,168,2015,10,2015-10-01,1
8785,West Coast Swing,Advanced,leader,F,1,SwingDiego,10,2015,5,2015-05-01,Final
8785,West Coast Swing,Advanced,leader,1,5,Swingsation,169,2014,5,2014-05-01,1
8785,West Coast Swing,Advanced,leader,2,4,Sea Sun and Swing,158,2013,8,2013-08-01,2
8785,West Coast Swing,Advanced,leader,5,2,SOswing,88,2013,5,2013-05-01,5
8785,West Coast Swing,Advanced,leader,1,10,Chico Dance Sensation,101,2012,12,2012-12-01,1
8785,West Coast Swing,Intermediate,leader,3,6,Liberty Swing Dance Championships,41,2012,6,2012-06-01,3
8785,West Coast Swing,Intermediate,leader,2,12,SwingDiego,10,2012,5,2012-05-01,2
8785,West Coast Swing,Novice,leader,1,15,Boogie By The Bay,2,2011,10,2011-10-01,1
8785,West Coast Swing,Advanced,follower,4,4,MY Swing,271,2026,7,2026-07-01,4
8785,West Coast Swing,Advanced,follower,4,8,Liberty Swing Dance Championships,41,2026,6,2026-06-01,4
8785,West Coast Swing,Sophisticated,follower,5,2,SwingVester,197,2025,1,2025-01-01,5
8785,West Coast Swing,Sophisticated,follower,2,12,BudaFest Open WCS Championships,110,2024,1,2024-01-01,2
