edition_id,event_id,event_name,event_year,event_month,division,role,dance,rules_version,observed_points_1,observed_points_2,observed_points_3,observed_points_4,observed_points_5,finalists,scored_dancers,tier,status,vector_distance,range_basis,rule_min_competitors,rule_max_competitors,est_min_competitors,est_max_competitors,range_conflict,updated_at
502,47,Swingtime in the Rockies,2013,7,Master,Follower,West Coast Swing,2011,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
502,47,Swingtime in the Rockies,2013,7,Master,Leader,West Coast Swing,2011,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
502,47,Swingtime in the Rockies,2013,7,Novice,Follower,West Coast Swing,2011,15,12,10,8,6,8,13,3,matched,0,per_role,40,,40,,f,2026-08-26 20:10:13.151042+00
502,47,Swingtime in the Rockies,2013,7,Novice,Leader,West Coast Swing,2011,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
1419,147,Toronto Open Swing & Hustle Championships,2013,7,Advanced,Follower,West Coast Swing,2011,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
1419,147,Toronto Open Swing & Hustle Championships,2013,7,Advanced,Leader,West Coast Swing,2011,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
1419,147,Toronto Open Swing & Hustle Championships,2013,7,Intermediate,Follower,West Coast Swing,2011,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
1419,147,Toronto Open Swing & Hustle Championships,2013,7,Intermediate,Leader,West Coast Swing,2011,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
1419,147,Toronto Open Swing & Hustle Championships,2013,7,Newcomer,Follower,West Coast Swing,2011,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
1419,147,Toronto Open Swing & Hustle Championships,2013,7,Newcomer,Leader,West Coast Swing,2011,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
1419,147,Toronto Open Swing & Hustle Championships,2013,7,Novice,Follower,West Coast Swing,2011,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
1419,147,Toronto Open Swing & Hustle Championships,2013,7,Novice,Leader,West Coast Swing,2011,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
1916,208,WCS@IDB,2013,7,Advanced,Follower,West Coast Swing,2011,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
1916,208,WCS@IDB,2013,7,Advanced,Leader,West Coast Swing,2011,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
1916,208,WCS@IDB,2013,7,Intermediate,Follower,West Coast Swing,2011,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
1916,208,WCS@IDB,2013,7,Intermediate,Leader,West Coast Swing,2011,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
1916,208,WCS@IDB,2013,7,Novice,Follower,West Coast Swing,2011,15,12,10,8,6,7,12,3,matched,0,per_role,40,,40,,f,2026-08-26 20:10:13.151042+00
1916,208,WCS@IDB,2013,7,Novice,Leader,West Coast Swing,2011,15,12,10,8,6,7,12,3,matched,0,per_role,40,,40,,f,2026-08-26 20:10:13.151042+00
1102,109,Colorado Country Classic,2013,6,Advanced,Follower,West Coast Swing,2011,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
1102,109,Colorado Country Classic,2013,6,Advanced,Leader,West Coast Swing,2011,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
1102,109,Colorado Country Classic,2013,6,All-Star,Follower,West Coast Swing,2011,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
1102,109,Colorado Country Classic,2013,6,All-Star,Leader,West Coast Swing,2011,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
1102,109,Colorado Country Classic,2013,6,Intermediate,Follower,West Coast Swing,2011,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
1102,109,Colorado Country Classic,2013,6,Intermediate,Leader,West Coast Swing,2011,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
1102,109,Colorado Country Classic,2013,6,Master,Follower,West Coast Swing,2011,10,8,6,4,2,1,6,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
1102,109,Colorado Country Classic,2013,6,Master,Leader,West Coast Swing,2011,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
1102,109,Colorado Country Classic,2013,6,Novice,Follower,West Coast Swing,2011,15,12,10,8,6,6,11,3,matched,0,per_role,40,,40,,f,2026-08-26 20:10:13.151042+00
1102,109,Colorado Country Classic,2013,6,Novice,Leader,West Coast Swing,2011,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
1907,207,Dance N Play,2013,6,Advanced,Follower,West Coast Swing,2011,5,,3,2,1,0,4,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
1907,207,Dance N Play,2013,6,Advanced,Leader,West Coast Swing,2011,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
1907,207,Dance N Play,2013,6,Intermediate,Follower,West Coast Swing,2011,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
1907,207,Dance N Play,2013,6,Intermediate,Leader,West Coast Swing,2011,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
1907,207,Dance N Play,2013,6,Novice,Follower,West Coast Swing,2011,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
1907,207,Dance N Play,2013,6,Novice,Leader,West Coast Swing,2011,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
1896,206,Hungarian Open,2013,6,Advanced,Follower,West Coast Swing,2011,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
1896,206,Hungarian Open,2013,6,Advanced,Leader,West Coast Swing,2011,5,4,3,2,,0,4,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
1896,206,Hungarian Open,2013,6,Intermediate,Follower,West Coast Swing,2011,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
1896,206,Hungarian Open,2013,6,Intermediate,Leader,West Coast Swing,2011,10,8,6,4,2,3,8,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
1896,206,Hungarian Open,2013,6,Newcomer,Follower,West Coast Swing,2011,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
1896,206,Hungarian Open,2013,6,Newcomer,Leader,West Coast Swing,2011,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
1896,206,Hungarian Open,2013,6,Novice,Follower,West Coast Swing,2011,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
1896,206,Hungarian Open,2013,6,Novice,Leader,West Coast Swing,2011,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
328,25,J&J O'Rama,2013,6,Advanced,Follower,West Coast Swing,2011,10,8,6,4,2,4,9,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
328,25,J&J O'Rama,2013,6,Advanced,Leader,West Coast Swing,2011,10,8,6,4,2,4,9,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
328,25,J&J O'Rama,2013,6,All-Star,Follower,West Coast Swing,2011,10,8,6,4,2,2,7,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
328,25,J&J O'Rama,2013,6,All-Star,Leader,West Coast Swing,2011,10,8,6,4,2,2,7,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
328,25,J&J O'Rama,2013,6,Intermediate,Follower,West Coast Swing,2011,10,8,6,4,2,4,9,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
328,25,J&J O'Rama,2013,6,Intermediate,Leader,West Coast Swing,2011,10,8,6,4,2,4,9,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
328,25,J&J O'Rama,2013,6,Master,Follower,West Coast Swing,2011,10,8,6,4,2,4,9,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
328,25,J&J O'Rama,2013,6,Master,Leader,West Coast Swing,2011,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
328,25,J&J O'Rama,2013,6,Novice,Follower,West Coast Swing,2011,15,12,10,8,6,8,13,3,matched,0,per_role,40,,40,,f,2026-08-26 20:10:13.151042+00
328,25,J&J O'Rama,2013,6,Novice,Leader,West Coast Swing,2011,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
1030,96,Liberty Swing Dance Championships,2013,6,Advanced,Follower,West Coast Swing,2011,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
1030,96,Liberty Swing Dance Championships,2013,6,Advanced,Leader,West Coast Swing,2011,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
1030,96,Liberty Swing Dance Championships,2013,6,All-Star,Follower,West Coast Swing,2011,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
1030,96,Liberty Swing Dance Championships,2013,6,All-Star,Leader,West Coast Swing,2011,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
1030,96,Liberty Swing Dance Championships,2013,6,Intermediate,Follower,West Coast Swing,2011,15,12,10,8,6,6,11,3,matched,0,per_role,40,,40,,f,2026-08-26 20:10:13.151042+00
1030,96,Liberty Swing Dance Championships,2013,6,Intermediate,Leader,West Coast Swing,2011,15,12,10,8,6,7,12,3,matched,0,per_role,40,,40,,f,2026-08-26 20:10:13.151042+00
1030,96,Liberty Swing Dance Championships,2013,6,Invitational,Follower,West Coast Swing,2011,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
1030,96,Liberty Swing Dance Championships,2013,6,Invitational,Leader,West Coast Swing,2011,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
1030,96,Liberty Swing Dance Championships,2013,6,Master,Follower,West Coast Swing,2011,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
1030,96,Liberty Swing Dance Championships,2013,6,Master,Leader,West Coast Swing,2011,10,8,6,4,2,4,9,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
1030,96,Liberty Swing Dance Championships,2013,6,Newcomer,Follower,West Coast Swing,2011,15,12,10,8,6,5,10,3,matched,0,per_role,40,,40,,f,2026-08-26 20:10:13.151042+00
1030,96,Liberty Swing Dance Championships,2013,6,Newcomer,Leader,West Coast Swing,2011,10,,,4,2,4,7,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
1030,96,Liberty Swing Dance Championships,2013,6,Novice,Follower,West Coast Swing,2011,15,12,10,8,6,8,13,3,matched,0,per_role,40,,40,,f,2026-08-26 20:10:13.151042+00
1030,96,Liberty Swing Dance Championships,2013,6,Novice,Leader,West Coast Swing,2011,15,12,10,8,,5,9,3,matched,0,per_role,40,,40,,f,2026-08-26 20:10:13.151042+00
866,76,Michigan Dance Classic,2013,6,Advanced,Follower,West Coast Swing,2011,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
866,76,Michigan Dance Classic,2013,6,Advanced,Leader,West Coast Swing,2011,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
866,76,Michigan Dance Classic,2013,6,All-Star,Follower,West Coast Swing,2011,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
866,76,Michigan Dance Classic,2013,6,All-Star,Leader,West Coast Swing,2011,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
866,76,Michigan Dance Classic,2013,6,Champion,Follower,West Coast Swing,2011,5,,3,2,,0,3,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
866,76,Michigan Dance Classic,2013,6,Champion,Leader,West Coast Swing,2011,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
866,76,Michigan Dance Classic,2013,6,Intermediate,Follower,West Coast Swing,2011,15,12,10,8,6,5,10,3,matched,0,per_role,40,,40,,f,2026-08-26 20:10:13.151042+00
866,76,Michigan Dance Classic,2013,6,Intermediate,Leader,West Coast Swing,2011,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
866,76,Michigan Dance Classic,2013,6,Master,Follower,West Coast Swing,2011,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
866,76,Michigan Dance Classic,2013,6,Master,Leader,West Coast Swing,2011,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
866,76,Michigan Dance Classic,2013,6,Newcomer,Follower,West Coast Swing,2011,10,8,6,4,2,4,9,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
866,76,Michigan Dance Classic,2013,6,Newcomer,Leader,West Coast Swing,2011,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
866,76,Michigan Dance Classic,2013,6,Novice,Follower,West Coast Swing,2011,15,12,10,8,6,7,12,3,matched,0,per_role,40,,40,,f,2026-08-26 20:10:13.151042+00
866,76,Michigan Dance Classic,2013,6,Novice,Leader,West Coast Swing,2011,15,12,10,8,6,7,12,3,matched,0,per_role,40,,40,,f,2026-08-26 20:10:13.151042+00
1782,188,NSW West Coast Swing Dance Championships,2013,6,Intermediate,Follower,West Coast Swing,2011,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
1782,188,NSW West Coast Swing Dance Championships,2013,6,Intermediate,Leader,West Coast Swing,2011,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
1782,188,NSW West Coast Swing Dance Championships,2013,6,Newcomer,Follower,West Coast Swing,2011,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
1782,188,NSW West Coast Swing Dance Championships,2013,6,Newcomer,Leader,West Coast Swing,2011,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
1782,188,NSW West Coast Swing Dance Championships,2013,6,Novice,Follower,West Coast Swing,2011,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
1782,188,NSW West Coast Swing Dance Championships,2013,6,Novice,Leader,West Coast Swing,2011,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
1142,117,Orange Blossom Dance Festival,2013,6,Advanced,Follower,West Coast Swing,2011,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
1142,117,Orange Blossom Dance Festival,2013,6,Advanced,Leader,West Coast Swing,2011,5,4,3,,1,0,4,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
1142,117,Orange Blossom Dance Festival,2013,6,Intermediate,Follower,West Coast Swing,2011,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
1142,117,Orange Blossom Dance Festival,2013,6,Intermediate,Leader,West Coast Swing,2011,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
1142,117,Orange Blossom Dance Festival,2013,6,Master,Follower,West Coast Swing,2011,10,8,6,4,2,3,8,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
1142,117,Orange Blossom Dance Festival,2013,6,Master,Leader,West Coast Swing,2011,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
1142,117,Orange Blossom Dance Festival,2013,6,Novice,Follower,West Coast Swing,2011,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
1142,117,Orange Blossom Dance Festival,2013,6,Novice,Leader,West Coast Swing,2011,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
1076,105,Canadian Swing Championships,2013,5,Intermediate,Follower,West Coast Swing,2011,5,4,,2,1,0,4,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
1076,105,Canadian Swing Championships,2013,5,Intermediate,Leader,West Coast Swing,2011,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
1076,105,Canadian Swing Championships,2013,5,Novice,Follower,West Coast Swing,2011,10,8,6,4,2,2,7,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
1076,105,Canadian Swing Championships,2013,5,Novice,Leader,West Coast Swing,2011,10,8,6,4,2,3,8,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
1559,163,DFW Pro Am Jam,2013,5,Advanced,Follower,West Coast Swing,2011,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
1559,163,DFW Pro Am Jam,2013,5,Advanced,Leader,West Coast Swing,2011,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
1559,163,DFW Pro Am Jam,2013,5,All-Star,Follower,West Coast Swing,2011,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
1559,163,DFW Pro Am Jam,2013,5,All-Star,Leader,West Coast Swing,2011,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
1559,163,DFW Pro Am Jam,2013,5,Intermediate,Follower,West Coast Swing,2011,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
1559,163,DFW Pro Am Jam,2013,5,Intermediate,Leader,West Coast Swing,2011,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
1559,163,DFW Pro Am Jam,2013,5,Newcomer,Follower,West Coast Swing,2011,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
1559,163,DFW Pro Am Jam,2013,5,Newcomer,Leader,West Coast Swing,2011,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
1559,163,DFW Pro Am Jam,2013,5,Novice,Follower,West Coast Swing,2011,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
1559,163,DFW Pro Am Jam,2013,5,Novice,Leader,West Coast Swing,2011,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
1653,175,French Open West Coast Swing,2013,5,Advanced,Follower,West Coast Swing,2011,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
1653,175,French Open West Coast Swing,2013,5,Advanced,Leader,West Coast Swing,2011,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
1653,175,French Open West Coast Swing,2013,5,Intermediate,Follower,West Coast Swing,2011,15,12,10,8,6,10,15,3,matched,0,per_role,40,,40,,f,2026-08-26 20:10:13.151042+00
1653,175,French Open West Coast Swing,2013,5,Intermediate,Leader,West Coast Swing,2011,15,12,10,8,6,10,15,3,matched,0,per_role,40,,40,,f,2026-08-26 20:10:13.151042+00
1653,175,French Open West Coast Swing,2013,5,Newcomer,Follower,West Coast Swing,2011,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
1653,175,French Open West Coast Swing,2013,5,Newcomer,Leader,West Coast Swing,2011,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
1653,175,French Open West Coast Swing,2013,5,Novice,Follower,West Coast Swing,2011,15,12,10,8,6,13,18,3,matched,0,per_role,40,,40,,f,2026-08-26 20:10:13.151042+00
1653,175,French Open West Coast Swing,2013,5,Novice,Leader,West Coast Swing,2011,15,12,10,8,6,13,18,3,matched,0,per_role,40,,40,,f,2026-08-26 20:10:13.151042+00
270,20,FreZno Dance Classic,2013,5,Advanced,Follower,West Coast Swing,2011,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
270,20,FreZno Dance Classic,2013,5,Advanced,Leader,West Coast Swing,2011,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
270,20,FreZno Dance Classic,2013,5,All-Star,Follower,West Coast Swing,2011,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
270,20,FreZno Dance Classic,2013,5,All-Star,Leader,West Coast Swing,2011,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
270,20,FreZno Dance Classic,2013,5,Intermediate,Follower,West Coast Swing,2011,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
270,20,FreZno Dance Classic,2013,5,Intermediate,Leader,West Coast Swing,2011,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
270,20,FreZno Dance Classic,2013,5,Master,Follower,West Coast Swing,2011,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
270,20,FreZno Dance Classic,2013,5,Master,Leader,West Coast Swing,2011,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
270,20,FreZno Dance Classic,2013,5,Novice,Follower,West Coast Swing,2011,15,12,10,8,6,9,14,3,matched,0,per_role,40,,40,,f,2026-08-26 20:10:13.151042+00
270,20,FreZno Dance Classic,2013,5,Novice,Leader,West Coast Swing,2011,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
1885,205,SOswing,2013,5,Advanced,Follower,West Coast Swing,2011,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
1885,205,SOswing,2013,5,Advanced,Leader,West Coast Swing,2011,10,8,6,4,2,4,9,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
1885,205,SOswing,2013,5,Intermediate,Follower,West Coast Swing,2011,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
1885,205,SOswing,2013,5,Intermediate,Leader,West Coast Swing,2011,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
1885,205,SOswing,2013,5,Master,Follower,West Coast Swing,2011,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
1885,205,SOswing,2013,5,Master,Leader,West Coast Swing,2011,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
1885,205,SOswing,2013,5,Newcomer,Follower,West Coast Swing,2011,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
1885,205,SOswing,2013,5,Newcomer,Leader,West Coast Swing,2011,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
1885,205,SOswing,2013,5,Novice,Follower,West Coast Swing,2011,15,12,10,8,6,5,10,3,matched,0,per_role,40,,40,,f,2026-08-26 20:10:13.151042+00
1885,205,SOswing,2013,5,Novice,Leader,West Coast Swing,2011,10,8,6,4,2,5,10,2,matched,0,per_role,16,39,16,39,f,2026-08-26 20:10:13.151042+00
1883,204,Spring Swing,2013,5,Intermediate,Follower,West Coast Swing,2011,5,4,3,2,,0,4,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
1883,204,Spring Swing,2013,5,Intermediate,Leader,West Coast Swing,2011,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
1883,204,Spring Swing,2013,5,Novice,Follower,West Coast Swing,2011,15,12,10,8,6,10,15,3,matched,0,per_role,40,,40,,f,2026-08-26 20:10:13.151042+00
1883,204,Spring Swing,2013,5,Novice,Leader,West Coast Swing,2011,15,12,10,8,6,10,15,3,matched,0,per_role,40,,40,,f,2026-08-26 20:10:13.151042+00
1749,185,Sweetheart Swing Classic,2013,5,Advanced,Follower,West Coast Swing,2011,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
1749,185,Sweetheart Swing Classic,2013,5,Advanced,Leader,West Coast Swing,2011,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
1749,185,Sweetheart Swing Classic,2013,5,All-Star,Follower,West Coast Swing,2011,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
1749,185,Sweetheart Swing Classic,2013,5,All-Star,Leader,West Coast Swing,2011,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
1749,185,Sweetheart Swing Classic,2013,5,Intermediate,Follower,West Coast Swing,2011,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
1749,185,Sweetheart Swing Classic,2013,5,Intermediate,Leader,West Coast Swing,2011,5,4,3,2,,0,4,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
1749,185,Sweetheart Swing Classic,2013,5,Master,Follower,West Coast Swing,2011,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
1749,185,Sweetheart Swing Classic,2013,5,Master,Leader,West Coast Swing,2011,5,4,3,2,1,0,5,1,matched,0,per_role,5,15,5,15,f,2026-08-26 20:10:13.151042+00
