edition_id,event_id,event_name,event_year,event_month,division,dance,leader_tier,follower_tier,leader_status,follower_status,worst_status,leader_scored,follower_scored,est_min_entries,est_max_entries,both_roles_present,range_conflict
523,48,South Bay Dance Fling,2009,8,Champion,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
523,48,South Bay Dance Fling,2009,8,Intermediate,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
523,48,South Bay Dance Fling,2009,8,Master,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
523,48,South Bay Dance Fling,2009,8,Novice,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
589,53,Summer Hummer,2009,8,Advanced,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
589,53,Summer Hummer,2009,8,All-Star,West Coast Swing,2,2,matched,matched,matched,9,9,32,78,t,f
589,53,Summer Hummer,2009,8,Champion,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
589,53,Summer Hummer,2009,8,Intermediate,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
589,53,Summer Hummer,2009,8,Newcomer,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
589,53,Summer Hummer,2009,8,Novice,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
498,47,Swingtime in the Rockies,2009,8,Advanced,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
498,47,Swingtime in the Rockies,2009,8,All-Star,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
498,47,Swingtime in the Rockies,2009,8,Champion,West Coast Swing,1,1,matched,matched,matched,5,4,10,30,t,f
498,47,Swingtime in the Rockies,2009,8,Intermediate,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
498,47,Swingtime in the Rockies,2009,8,Master,West Coast Swing,1,1,matched,matched,matched,10,10,20,30,t,f
498,47,Swingtime in the Rockies,2009,8,Novice,West Coast Swing,3,3,matched,matched,matched,12,12,80,,t,f
1530,159,World Swing Masters,2009,8,Intermediate,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1530,159,World Swing Masters,2009,8,Newcomer,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1530,159,World Swing Masters,2009,8,Novice,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
19,1,4TH of July Convention,2009,7,Advanced,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
19,1,4TH of July Convention,2009,7,All-Star,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
19,1,4TH of July Convention,2009,7,Champion,West Coast Swing,2,2,matched,matched,matched,5,5,32,78,t,f
19,1,4TH of July Convention,2009,7,Intermediate,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
19,1,4TH of July Convention,2009,7,Master,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
19,1,4TH of July Convention,2009,7,Newcomer,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
19,1,4TH of July Convention,2009,7,Novice,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
1498,156,Big Apple Dance Festival,2009,7,Intermediate,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1498,156,Big Apple Dance Festival,2009,7,Newcomer,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1498,156,Big Apple Dance Festival,2009,7,Novice,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1411,146,Boston Dance Challenge,2009,7,Advanced,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1411,146,Boston Dance Challenge,2009,7,Newcomer,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1411,146,Boston Dance Challenge,2009,7,Novice,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1443,149,Florida Dance Magic,2009,7,Advanced,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1443,149,Florida Dance Magic,2009,7,Champion,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1443,149,Florida Dance Magic,2009,7,Intermediate,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1443,149,Florida Dance Magic,2009,7,Master,West Coast Swing,2,2,matched,matched,matched,8,8,32,78,t,f
1443,149,Florida Dance Magic,2009,7,Newcomer,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1443,149,Florida Dance Magic,2009,7,Novice,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
1047,97,Grand Prix of Swing,2009,7,Advanced,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1047,97,Grand Prix of Swing,2009,7,Intermediate,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1047,97,Grand Prix of Swing,2009,7,Master,West Coast Swing,1,1,matched,matched,matched,5,4,10,30,t,f
1047,97,Grand Prix of Swing,2009,7,Newcomer,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1047,97,Grand Prix of Swing,2009,7,Novice,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
1538,160,Inland Valley Dance Festival,2009,7,Advanced,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1538,160,Inland Valley Dance Festival,2009,7,Intermediate,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1538,160,Inland Valley Dance Festival,2009,7,Master,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1538,160,Inland Valley Dance Festival,2009,7,Novice,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
862,76,Michigan Dance Classic,2009,7,Champion,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
862,76,Michigan Dance Classic,2009,7,Intermediate,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
862,76,Michigan Dance Classic,2009,7,Master,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
862,76,Michigan Dance Classic,2009,7,Novice,West Coast Swing,2,2,matched,matched,matched,8,10,32,78,t,f
637,59,Swing Fling,2009,7,Advanced,West Coast Swing,2,2,matched,matched,matched,5,5,32,78,t,f
637,59,Swing Fling,2009,7,All-Star,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
637,59,Swing Fling,2009,7,Champion,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
637,59,Swing Fling,2009,7,Intermediate,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
637,59,Swing Fling,2009,7,Newcomer,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
637,59,Swing Fling,2009,7,Novice,West Coast Swing,2,2,matched,matched,matched,10,9,32,78,t,f
1495,155,The City of Light,2009,7,Novice,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
1415,147,Toronto Open Swing & Hustle Championships,2009,7,Intermediate,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1415,147,Toronto Open Swing & Hustle Championships,2009,7,Newcomer,West Coast Swing,1,1,matched,matched,matched,4,5,10,30,t,f
1415,147,Toronto Open Swing & Hustle Championships,2009,7,Novice,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
938,84,Wisconsin Dance Challenge/Midwest Area Swing Dance Challenge,2009,7,Advanced,West Coast Swing,1,1,matched,matched,matched,4,5,10,30,t,f
938,84,Wisconsin Dance Challenge/Midwest Area Swing Dance Challenge,2009,7,Intermediate,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
938,84,Wisconsin Dance Challenge/Midwest Area Swing Dance Challenge,2009,7,Newcomer,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
938,84,Wisconsin Dance Challenge/Midwest Area Swing Dance Challenge,2009,7,Novice,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
951,86,World Hustle Dance Championships,2009,7,Intermediate,West Coast Swing,1,1,matched,matched,matched,5,4,10,30,t,f
951,86,World Hustle Dance Championships,2009,7,Novice,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1098,109,Colorado Country Classic,2009,6,Advanced,West Coast Swing,1,1,matched,matched,matched,5,4,10,30,t,f
1098,109,Colorado Country Classic,2009,6,Intermediate,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1098,109,Colorado Country Classic,2009,6,Novice,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
324,25,J&J O'Rama,2009,6,Advanced,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
324,25,J&J O'Rama,2009,6,Champion,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
324,25,J&J O'Rama,2009,6,Intermediate,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
324,25,J&J O'Rama,2009,6,Juniors,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
324,25,J&J O'Rama,2009,6,Master,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
324,25,J&J O'Rama,2009,6,Novice,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
1026,96,Liberty Swing Dance Championships,2009,6,Advanced,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
1026,96,Liberty Swing Dance Championships,2009,6,All-Star,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1026,96,Liberty Swing Dance Championships,2009,6,Intermediate,West Coast Swing,2,2,matched,matched,matched,9,9,32,78,t,f
1026,96,Liberty Swing Dance Championships,2009,6,Master,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1026,96,Liberty Swing Dance Championships,2009,6,Newcomer,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1026,96,Liberty Swing Dance Championships,2009,6,Novice,West Coast Swing,3,3,matched,matched,matched,12,12,80,,t,f
1138,117,Orange Blossom Dance Festival,2009,6,Advanced,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1138,117,Orange Blossom Dance Festival,2009,6,Intermediate,West Coast Swing,1,1,matched,matched,matched,5,4,10,30,t,f
1138,117,Orange Blossom Dance Festival,2009,6,Novice,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
466,44,Portland Dance Festival,2009,6,Advanced,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
466,44,Portland Dance Festival,2009,6,Intermediate,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
466,44,Portland Dance Festival,2009,6,Novice,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
1017,95,Swing Niagara Dance Championships,2009,6,Advanced,West Coast Swing,1,1,matched,matched,matched,3,5,10,30,t,f
1017,95,Swing Niagara Dance Championships,2009,6,Intermediate,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1017,95,Swing Niagara Dance Championships,2009,6,Newcomer,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1017,95,Swing Niagara Dance Championships,2009,6,Novice,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
774,67,Americas Classic,2009,5,Advanced,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
774,67,Americas Classic,2009,5,Intermediate,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
774,67,Americas Classic,2009,5,Novice,West Coast Swing,3,3,matched,matched,matched,15,15,80,,t,f
1072,105,Canadian Swing Championships,2009,5,Intermediate,West Coast Swing,1,1,matched,matched,matched,4,5,10,30,t,f
1072,105,Canadian Swing Championships,2009,5,Newcomer,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1072,105,Canadian Swing Championships,2009,5,Novice,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
1408,145,Come Rain Come Shine,2009,5,Advanced,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1408,145,Come Rain Come Shine,2009,5,Advanced,Lindy,1,1,matched,matched,matched,5,5,10,30,t,f
1408,145,Come Rain Come Shine,2009,5,Intermediate,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1408,145,Come Rain Come Shine,2009,5,Novice,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
249,19,Eastern/Washington Dance Challenge,2009,5,Advanced,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
249,19,Eastern/Washington Dance Challenge,2009,5,Champion,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
249,19,Eastern/Washington Dance Challenge,2009,5,Newcomer,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
249,19,Eastern/Washington Dance Challenge,2009,5,Novice,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
266,20,FreZno Dance Classic,2009,5,Advanced,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
266,20,FreZno Dance Classic,2009,5,Champion,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
266,20,FreZno Dance Classic,2009,5,Intermediate,West Coast Swing,2,2,matched,matched,matched,9,9,32,78,t,f
266,20,FreZno Dance Classic,2009,5,Master,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
266,20,FreZno Dance Classic,2009,5,Novice,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
1392,144,Swingin' Into Spring,2009,5,Advanced,West Coast Swing,1,1,matched,matched,matched,5,4,10,30,t,f
1392,144,Swingin' Into Spring,2009,5,Intermediate,West Coast Swing,1,1,matched,matched,matched,5,4,10,30,t,f
1392,144,Swingin' Into Spring,2009,5,Newcomer,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
1392,144,Swingin' Into Spring,2009,5,Novice,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
1199,121,The Texas Classic,2009,5,Advanced,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1199,121,The Texas Classic,2009,5,Novice,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
293,22,USA Grand Nationals,2009,5,Advanced,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
293,22,USA Grand Nationals,2009,5,Intermediate,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
293,22,USA Grand Nationals,2009,5,Novice,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
1130,116,Calgary Dance Stampede,2009,4,Novice,West Coast Swing,2,2,matched,matched,matched,9,11,32,78,t,f
225,18,Easter Swing,2009,4,Advanced,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
225,18,Easter Swing,2009,4,All-Star,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
225,18,Easter Swing,2009,4,Champion,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
225,18,Easter Swing,2009,4,Intermediate,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
225,18,Easter Swing,2009,4,Master,West Coast Swing,2,2,matched,matched,matched,11,9,32,78,t,f
225,18,Easter Swing,2009,4,Novice,West Coast Swing,3,3,matched,matched,matched,13,13,80,,t,f
1066,104,Los Angeles Premiere Dance Classic,2009,4,Advanced,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1066,104,Los Angeles Premiere Dance Classic,2009,4,Champion,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1066,104,Los Angeles Premiere Dance Classic,2009,4,Intermediate,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1066,104,Los Angeles Premiere Dance Classic,2009,4,Master,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
1066,104,Los Angeles Premiere Dance Classic,2009,4,Novice,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
1291,134,Swing Dance America,2009,4,Advanced,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1291,134,Swing Dance America,2009,4,All-Star,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1291,134,Swing Dance America,2009,4,Intermediate,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1291,134,Swing Dance America,2009,4,Master,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1291,134,Swing Dance America,2009,4,Novice,West Coast Swing,2,2,matched,matched,matched,9,9,32,78,t,f
1482,154,UK WCS Championships,2009,4,Intermediate,West Coast Swing,2,2,matched,matched,matched,5,5,32,78,t,f
1482,154,UK WCS Championships,2009,4,Newcomer,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1482,154,UK WCS Championships,2009,4,Novice,West Coast Swing,2,2,matched,matched,matched,5,5,32,78,t,f
101,9,Boston Tea Party,2009,3,Advanced,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
101,9,Boston Tea Party,2009,3,All-Star,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
101,9,Boston Tea Party,2009,3,Intermediate,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
101,9,Boston Tea Party,2009,3,Newcomer,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
101,9,Boston Tea Party,2009,3,Novice,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
1377,143,High Desert Dance Classic,2009,3,Advanced,West Coast Swing,1,1,matched,matched,matched,3,5,10,30,t,f
1377,143,High Desert Dance Classic,2009,3,All-Star,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1377,143,High Desert Dance Classic,2009,3,Intermediate,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1377,143,High Desert Dance Classic,2009,3,Juniors,West Coast Swing,1,1,matched,matched,matched,3,5,10,30,t,f
1377,143,High Desert Dance Classic,2009,3,Master,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1377,143,High Desert Dance Classic,2009,3,Novice,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
991,92,MADjam,2009,3,Advanced,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
991,92,MADjam,2009,3,All-Star,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
991,92,MADjam,2009,3,Intermediate,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
991,92,MADjam,2009,3,Invitational,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
991,92,MADjam,2009,3,Newcomer,West Coast Swing,3,3,matched,matched,matched,12,12,80,,t,f
991,92,MADjam,2009,3,Novice,West Coast Swing,3,3,matched,matched,matched,12,12,80,,t,f
1466,153,Novice Invitational,2009,3,Advanced,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1466,153,Novice Invitational,2009,3,Intermediate,West Coast Swing,1,1,matched,matched,matched,4,5,10,30,t,f
1466,153,Novice Invitational,2009,3,Novice,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
983,91,Reno Dance Sensation,2009,3,Advanced,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
983,91,Reno Dance Sensation,2009,3,Champion,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
983,91,Reno Dance Sensation,2009,3,Intermediate,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
983,91,Reno Dance Sensation,2009,3,Master,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
983,91,Reno Dance Sensation,2009,3,Novice,West Coast Swing,3,3,matched,matched,matched,10,10,80,,t,f
1363,142,The Chicago Classic,2009,3,Advanced,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
1363,142,The Chicago Classic,2009,3,All-Star,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1363,142,The Chicago Classic,2009,3,Champion,West Coast Swing,1,1,matched,matched,matched,4,5,10,30,t,f
1363,142,The Chicago Classic,2009,3,Intermediate,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
1363,142,The Chicago Classic,2009,3,Master,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1363,142,The Chicago Classic,2009,3,Newcomer,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1363,142,The Chicago Classic,2009,3,Novice,West Coast Swing,3,3,matched,matched,matched,15,15,80,,t,f
1276,132,Tulsa Spring Swing,2009,3,Advanced,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1276,132,Tulsa Spring Swing,2009,3,Intermediate,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1276,132,Tulsa Spring Swing,2009,3,Master,West Coast Swing,1,1,matched,matched,matched,5,4,10,30,t,f
1276,132,Tulsa Spring Swing,2009,3,Newcomer,West Coast Swing,1,1,matched,matched,matched,5,4,10,30,t,f
1276,132,Tulsa Spring Swing,2009,3,Novice,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
155,12,Capital Swing Dance Convention,2009,2,Advanced,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
155,12,Capital Swing Dance Convention,2009,2,All-Star,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
155,12,Capital Swing Dance Convention,2009,2,Champion,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
155,12,Capital Swing Dance Convention,2009,2,Intermediate,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
155,12,Capital Swing Dance Convention,2009,2,Juniors,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
155,12,Capital Swing Dance Convention,2009,2,Master,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
155,12,Capital Swing Dance Convention,2009,2,Novice,West Coast Swing,3,3,matched,matched,matched,15,15,80,,t,f
691,62,Monterey SwingFest,2009,1,Advanced,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
691,62,Monterey SwingFest,2009,1,Champion,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
691,62,Monterey SwingFest,2009,1,Intermediate,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
691,62,Monterey SwingFest,2009,1,Master,West Coast Swing,2,2,matched,matched,matched,9,9,32,78,t,f
691,62,Monterey SwingFest,2009,1,Novice,West Coast Swing,3,3,matched,matched,matched,12,12,80,,t,f
665,61,SwingDiego,2009,1,Advanced,West Coast Swing,3,3,matched,matched,matched,12,12,80,,t,f
665,61,SwingDiego,2009,1,Champion,West Coast Swing,2,2,matched,matched,matched,4,4,32,78,t,f
665,61,SwingDiego,2009,1,Intermediate,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
665,61,SwingDiego,2009,1,Master,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
665,61,SwingDiego,2009,1,Novice,West Coast Swing,3,3,matched,matched,matched,12,12,80,,t,f
844,75,UCWDC Country Dance World Championship,2008,12,Advanced,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
844,75,UCWDC Country Dance World Championship,2008,12,Novice,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
957,87,CASH Bash,2008,11,Advanced,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
957,87,CASH Bash,2008,11,Intermediate,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
957,87,CASH Bash,2008,11,Novice,West Coast Swing,2,2,matched,matched,matched,9,9,32,78,t,f
376,31,Mountain Magic,2008,11,Advanced,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
376,31,Mountain Magic,2008,11,Champion,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
376,31,Mountain Magic,2008,11,Intermediate,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
376,31,Mountain Magic,2008,11,Master,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
376,31,Mountain Magic,2008,11,Novice,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
1341,138,Music City Swing Dance Championships,2008,11,Invitational,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1341,138,Music City Swing Dance Championships,2008,11,Master,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1341,138,Music City Swing Dance Championships,2008,11,Novice,West Coast Swing,1,1,matched,matched,matched,4,5,10,30,t,f
1459,151,Sunshine State Dance Challenge,2008,11,Novice,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
717,63,Swingin' New England Dance Festival,2008,11,Advanced,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
717,63,Swingin' New England Dance Festival,2008,11,All-Star,West Coast Swing,1,1,matched,matched,matched,4,5,10,30,t,f
717,63,Swingin' New England Dance Festival,2008,11,Champion,West Coast Swing,1,1,matched,matched,matched,4,5,10,30,t,f
717,63,Swingin' New England Dance Festival,2008,11,Intermediate,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
717,63,Swingin' New England Dance Festival,2008,11,Newcomer,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
717,63,Swingin' New England Dance Festival,2008,11,Novice,West Coast Swing,2,2,matched,matched,matched,9,11,32,78,t,f
1326,137,Tampa Bay Classic,2008,11,Advanced,West Coast Swing,2,2,matched,matched,matched,7,7,32,78,t,f
1326,137,Tampa Bay Classic,2008,11,All-Star,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1326,137,Tampa Bay Classic,2008,11,Intermediate,West Coast Swing,2,2,matched,matched,matched,8,9,32,78,t,f
1326,137,Tampa Bay Classic,2008,11,Master,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1326,137,Tampa Bay Classic,2008,11,Newcomer,West Coast Swing,1,1,matched,matched,matched,4,5,10,30,t,f
1326,137,Tampa Bay Classic,2008,11,Novice,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
790,68,US Open Swing Dance Championships,2008,11,Advanced,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
1250,129,West Coast Dance Challenge,2008,11,Advanced,West Coast Swing,1,1,matched,matched,matched,3,5,10,30,t,f
1250,129,West Coast Dance Challenge,2008,11,Intermediate,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1250,129,West Coast Dance Challenge,2008,11,Novice,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
73,8,Boogie By The Bay,2008,10,Advanced,West Coast Swing,3,3,matched,matched,matched,15,15,80,,t,f
73,8,Boogie By The Bay,2008,10,Advanced,Lindy,2,2,matched,matched,matched,10,10,32,78,t,f
73,8,Boogie By The Bay,2008,10,All-Star,West Coast Swing,2,2,matched,matched,matched,12,12,32,78,t,f
73,8,Boogie By The Bay,2008,10,Champion,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
73,8,Boogie By The Bay,2008,10,Intermediate,West Coast Swing,3,3,matched,matched,matched,15,15,80,,t,f
73,8,Boogie By The Bay,2008,10,Master,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
73,8,Boogie By The Bay,2008,10,Novice,West Coast Swing,3,3,matched,matched,matched,15,15,80,,t,f
1458,150,Carolina Groove,2008,10,Advanced,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1458,150,Carolina Groove,2008,10,Intermediate,West Coast Swing,1,1,matched,matched,matched,5,2,10,30,t,f
1458,150,Carolina Groove,2008,10,Invitational,West Coast Swing,1,1,matched,matched,matched,5,3,10,30,t,f
1458,150,Carolina Groove,2008,10,Novice,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1240,126,Chico Dance Sensation,2008,10,Advanced,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1240,126,Chico Dance Sensation,2008,10,All-Star,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1240,126,Chico Dance Sensation,2008,10,Intermediate,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1240,126,Chico Dance Sensation,2008,10,Master,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
