dancer_id,role,dance,level,total_points,update_date
23784,Leader,West Coast Swing,Newcomer,1,2026-07-20
23784,Follower,West Coast Swing,Newcomer,1,2026-07-20
23786,Leader,West Coast Swing,Novice,7,2026-07-20
23787,Leader,West Coast Swing,Advanced,16,2026-07-20
23787,Leader,West Coast Swing,Intermediate,33,2026-07-20
23787,Leader,West Coast Swing,Novice,23,2026-07-20
23788,Leader,West Coast Swing,Novice,1,2026-07-20
23790,Leader,West Coast Swing,Novice,5,2026-07-20
23790,Leader,West Coast Swing,Master,6,2026-07-20
23790,Follower,West Coast Swing,Newcomer,1,2026-07-20
23791,Leader,West Coast Swing,Novice,2,2026-07-20
23794,Follower,West Coast Swing,Novice,1,2026-07-20
23793,Follower,West Coast Swing,Novice,1,2026-07-20
23792,Leader,West Coast Swing,Newcomer,3,2026-07-20
23792,Follower,West Coast Swing,Novice,22,2026-07-20
23792,Follower,West Coast Swing,Master,11,2026-07-20
23792,Follower,West Coast Swing,Sophisticated,1,2026-07-20
23796,Follower,West Coast Swing,Master,3,2026-07-20
23798,Leader,West Coast Swing,Newcomer,2,2026-07-20
23798,Follower,West Coast Swing,Novice,2,2026-07-20
23798,Follower,West Coast Swing,Sophisticated,1,2026-07-20
23800,Follower,West Coast Swing,Newcomer,3,2026-07-20
23799,Leader,West Coast Swing,Newcomer,1,2026-07-20
23799,Follower,West Coast Swing,Novice,23,2026-07-20
23801,Follower,West Coast Swing,Newcomer,2,2026-07-20
23802,Follower,West Coast Swing,Newcomer,1,2026-07-20
23803,Leader,West Coast Swing,Novice,15,2026-07-20
23804,Leader,West Coast Swing,Novice,1,2026-07-20
23805,Leader,West Coast Swing,Novice,24,2026-07-20
23805,Follower,West Coast Swing,Intermediate,32,2026-07-20
23805,Follower,West Coast Swing,Novice,23,2026-07-20
23806,Leader,West Coast Swing,Newcomer,10,2026-07-20
23806,Follower,West Coast Swing,Newcomer,6,2026-07-20
23807,Leader,West Coast Swing,Novice,1,2026-07-20
23807,Leader,West Coast Swing,Newcomer,4,2026-07-20
23807,Follower,West Coast Swing,Newcomer,1,2026-07-20
23808,Leader,West Coast Swing,Novice,14,2026-07-20
23808,Leader,West Coast Swing,Newcomer,1,2026-07-20
23808,Follower,West Coast Swing,Intermediate,11,2026-07-20
23808,Follower,West Coast Swing,Novice,26,2026-07-20
23809,Leader,West Coast Swing,Novice,1,2026-07-20
23809,Leader,West Coast Swing,Newcomer,1,2026-07-20
23809,Follower,West Coast Swing,Newcomer,1,2026-07-20
23810,Leader,West Coast Swing,Newcomer,1,2026-07-20
23811,Follower,West Coast Swing,Intermediate,3,2026-07-20
23811,Follower,West Coast Swing,Novice,18,2026-07-20
23811,Follower,West Coast Swing,Newcomer,10,2026-07-20
23811,Follower,West Coast Swing,Sophisticated,6,2026-07-20
23812,Follower,West Coast Swing,Newcomer,8,2026-07-20
23813,Follower,West Coast Swing,Novice,8,2026-07-20
23813,Follower,West Coast Swing,Newcomer,4,2026-07-20
23816,Follower,West Coast Swing,Newcomer,1,2026-07-20
23815,Follower,West Coast Swing,Newcomer,1,2026-07-20
23814,Follower,West Coast Swing,Newcomer,2,2026-07-20
23817,Follower,West Coast Swing,Newcomer,1,2026-07-20
23818,Follower,West Coast Swing,Newcomer,1,2026-07-20
23819,Follower,West Coast Swing,Newcomer,1,2026-07-20
23820,Leader,West Coast Swing,Newcomer,3,2026-07-20
23821,Leader,West Coast Swing,Newcomer,2,2026-07-20
23822,Leader,West Coast Swing,Newcomer,1,2026-07-20
23823,Follower,West Coast Swing,Newcomer,10,2026-07-20
23824,Leader,West Coast Swing,Novice,22,2026-07-20
23824,Leader,West Coast Swing,Newcomer,8,2026-07-20
23824,Follower,West Coast Swing,Intermediate,2,2026-07-20
23824,Follower,West Coast Swing,Novice,16,2026-07-20
23824,Follower,West Coast Swing,Newcomer,8,2026-07-20
23825,Follower,West Coast Swing,Newcomer,6,2026-07-20
23827,Follower,West Coast Swing,Newcomer,2,2026-07-20
23826,Follower,West Coast Swing,Newcomer,4,2026-07-20
23828,Leader,West Coast Swing,Newcomer,6,2026-07-20
23828,Follower,West Coast Swing,Newcomer,1,2026-07-20
23829,Follower,West Coast Swing,Newcomer,1,2026-07-20
23831,Follower,West Coast Swing,Newcomer,1,2026-07-20
23830,Leader,West Coast Swing,Newcomer,3,2026-07-20
23830,Follower,West Coast Swing,Newcomer,1,2026-07-20
23832,Leader,West Coast Swing,Advanced,7,2026-07-20
23832,Leader,West Coast Swing,Intermediate,32,2026-07-20
23832,Leader,West Coast Swing,Novice,20,2026-07-20
23833,Leader,West Coast Swing,Novice,4,2026-07-20
23833,Leader,West Coast Swing,Master,13,2026-07-20
23835,Follower,West Coast Swing,Novice,19,2026-07-20
23834,Follower,West Coast Swing,Novice,6,2026-07-20
23836,Leader,West Coast Swing,Newcomer,4,2026-07-20
23837,Leader,West Coast Swing,Newcomer,3,2026-07-20
23838,Leader,West Coast Swing,Newcomer,2,2026-07-20
23839,Follower,West Coast Swing,Newcomer,6,2026-07-20
23840,Follower,West Coast Swing,Novice,1,2026-07-20
23840,Follower,West Coast Swing,Newcomer,4,2026-07-20
23841,Follower,West Coast Swing,Newcomer,3,2026-07-20
23842,Follower,West Coast Swing,Novice,1,2026-07-20
23842,Follower,West Coast Swing,Newcomer,2,2026-07-20
23843,Follower,West Coast Swing,Newcomer,1,2026-07-20
23844,Leader,West Coast Swing,Novice,17,2026-07-20
23846,Follower,West Coast Swing,Novice,1,2026-07-20
23847,Leader,West Coast Swing,Novice,2,2026-07-20
23847,Leader,West Coast Swing,Newcomer,10,2026-07-20
23848,Leader,West Coast Swing,Newcomer,4,2026-07-20
23845,Follower,West Coast Swing,Novice,18,2026-07-20
23849,Leader,West Coast Swing,Newcomer,2,2026-07-20
23850,Leader,West Coast Swing,Newcomer,1,2026-07-20
23851,Leader,West Coast Swing,Newcomer,1,2026-07-20
23852,Leader,West Coast Swing,Newcomer,1,2026-07-20
23855,Follower,West Coast Swing,Newcomer,10,2026-07-20
23854,Leader,West Coast Swing,Novice,20,2026-07-20
23854,Leader,West Coast Swing,Newcomer,1,2026-07-20
23856,Follower,West Coast Swing,Newcomer,8,2026-07-20
23853,Leader,West Coast Swing,Novice,1,2026-07-20
23853,Leader,West Coast Swing,Newcomer,1,2026-07-20
23853,Follower,West Coast Swing,Newcomer,2,2026-07-20
23857,Leader,West Coast Swing,Newcomer,6,2026-07-20
23857,Follower,West Coast Swing,Newcomer,6,2026-07-20
23858,Follower,West Coast Swing,Newcomer,4,2026-07-20
23859,Follower,West Coast Swing,Newcomer,2,2026-07-20
23860,Follower,West Coast Swing,Newcomer,1,2026-07-20
23864,Leader,West Coast Swing,Intermediate,2,2026-07-20
23864,Leader,West Coast Swing,Novice,16,2026-07-20
23862,Follower,West Coast Swing,Newcomer,1,2026-07-20
23863,Leader,West Coast Swing,Novice,20,2026-07-20
23861,Leader,West Coast Swing,Newcomer,10,2026-07-20
23861,Follower,West Coast Swing,Novice,4,2026-07-20
23861,Follower,West Coast Swing,Newcomer,1,2026-07-20
23865,Leader,West Coast Swing,Intermediate,4,2026-07-20
23865,Leader,West Coast Swing,Novice,27,2026-07-20
23866,Leader,West Coast Swing,Novice,1,2026-07-20
23866,Leader,West Coast Swing,Newcomer,3,2026-07-20
23867,Leader,West Coast Swing,Newcomer,1,2026-07-20
23868,Leader,West Coast Swing,Newcomer,1,2026-07-20
23868,Follower,West Coast Swing,Novice,12,2026-07-20
23868,Follower,West Coast Swing,Newcomer,6,2026-07-20
23871,Follower,West Coast Swing,Newcomer,2,2026-07-20
23870,Follower,West Coast Swing,Newcomer,3,2026-07-20
23872,Follower,West Coast Swing,Newcomer,1,2026-07-20
23869,Follower,West Coast Swing,Newcomer,4,2026-07-20
23873,Leader,West Coast Swing,Novice,1,2026-07-20
23873,Leader,West Coast Swing,Newcomer,3,2026-07-20
23873,Follower,West Coast Swing,Intermediate,19,2026-07-20
23873,Follower,West Coast Swing,Novice,24,2026-07-20
23873,Follower,West Coast Swing,Sophisticated,2,2026-07-20
23874,Follower,West Coast Swing,Novice,1,2026-07-20
23875,Follower,West Coast Swing,Novice,14,2026-07-20
23876,Leader,West Coast Swing,Newcomer,10,2026-07-20
23880,Leader,West Coast Swing,Newcomer,2,2026-07-20
23878,Leader,West Coast Swing,Newcomer,6,2026-07-20
23879,Leader,West Coast Swing,Newcomer,4,2026-07-20
23877,Leader,West Coast Swing,Novice,26,2026-07-20
23877,Leader,West Coast Swing,Newcomer,8,2026-07-20
23877,Follower,West Coast Swing,Intermediate,1,2026-07-20
23877,Follower,West Coast Swing,Novice,24,2026-07-20
23881,Leader,West Coast Swing,Newcomer,1,2026-07-20
23884,Leader,West Coast Swing,Newcomer,1,2026-07-20
23883,Leader,West Coast Swing,Newcomer,1,2026-07-20
23882,Leader,West Coast Swing,Novice,2,2026-07-20
23882,Leader,West Coast Swing,Newcomer,1,2026-07-20
23885,Leader,West Coast Swing,Newcomer,1,2026-07-20
23886,Leader,West Coast Swing,Newcomer,6,2026-07-20
23886,Follower,West Coast Swing,Novice,2,2026-07-20
23886,Follower,West Coast Swing,Newcomer,10,2026-07-20
23887,Follower,West Coast Swing,Newcomer,8,2026-07-20
23888,Follower,West Coast Swing,Newcomer,6,2026-07-20
23889,Follower,West Coast Swing,Newcomer,4,2026-07-20
23890,Follower,West Coast Swing,Newcomer,2,2026-07-20
23891,Leader,West Coast Swing,Newcomer,15,2026-07-20
23891,Follower,West Coast Swing,Novice,16,2026-07-20
23891,Follower,West Coast Swing,Newcomer,1,2026-07-20
23892,Follower,West Coast Swing,Novice,1,2026-07-20
23892,Follower,West Coast Swing,Newcomer,1,2026-07-20
23893,Follower,West Coast Swing,Newcomer,1,2026-07-20
23895,Follower,West Coast Swing,Newcomer,1,2026-07-20
23896,Follower,West Coast Swing,Novice,3,2026-07-20
23894,Follower,West Coast Swing,Newcomer,1,2026-07-20
23894,Follower,West Coast Swing,Master,1,2026-07-20
23897,Leader,West Coast Swing,Newcomer,3,2026-07-20
23898,Leader,West Coast Swing,Newcomer,2,2026-07-20
23899,Leader,West Coast Swing,Newcomer,1,2026-07-20
23900,Follower,West Coast Swing,Newcomer,3,2026-07-20
23901,Follower,West Coast Swing,Newcomer,2,2026-07-20
23903,Follower,West Coast Swing,Novice,10,2026-07-20
23902,Follower,West Coast Swing,Newcomer,1,2026-07-20
23904,Follower,West Coast Swing,Novice,1,2026-07-20
23905,Follower,West Coast Swing,Novice,1,2026-07-20
23906,Leader,West Coast Swing,Newcomer,6,2026-07-20
23907,Leader,West Coast Swing,Newcomer,2,2026-07-20
23908,Leader,West Coast Swing,Novice,17,2026-07-20
23908,Leader,West Coast Swing,Newcomer,1,2026-07-20
23910,Follower,West Coast Swing,Novice,2,2026-07-20
23910,Follower,West Coast Swing,Newcomer,8,2026-07-20
23913,Follower,West Coast Swing,Newcomer,2,2026-07-20
23911,Follower,West Coast Swing,Newcomer,6,2026-07-20
23912,Follower,West Coast Swing,Novice,31,2026-07-20
23912,Follower,West Coast Swing,Newcomer,4,2026-07-20
23909,Follower,West Coast Swing,Newcomer,10,2026-07-20
23915,Follower,West Coast Swing,Newcomer,1,2026-07-20
23914,Follower,West Coast Swing,Novice,22,2026-07-20
23914,Follower,West Coast Swing,Newcomer,1,2026-07-20
23916,Follower,West Coast Swing,Newcomer,1,2026-07-20
23920,Leader,West Coast Swing,Novice,1,2026-07-20
23919,Leader,West Coast Swing,Advanced,29,2026-07-20
23919,Leader,West Coast Swing,Intermediate,35,2026-07-20
23919,Leader,West Coast Swing,Novice,16,2026-07-20
23921,Follower,West Coast Swing,Intermediate,8,2026-07-20
23921,Follower,West Coast Swing,Novice,24,2026-07-20
23918,Leader,West Coast Swing,Intermediate,7,2026-07-20
23918,Leader,West Coast Swing,Novice,27,2026-07-20
23918,Leader,West Coast Swing,Sophisticated,2,2026-07-20
23917,Follower,West Coast Swing,Newcomer,1,2026-07-20
23922,Leader,West Coast Swing,Master,6,2026-07-20
23923,Leader,West Coast Swing,Newcomer,16,2026-07-20
23924,Leader,West Coast Swing,Newcomer,14,2026-07-20
23926,Leader,West Coast Swing,Newcomer,2,2026-07-20
23927,Leader,West Coast Swing,Newcomer,2,2026-07-20
23928,Leader,West Coast Swing,Newcomer,2,2026-07-20
23925,Leader,West Coast Swing,Novice,17,2026-07-20
23925,Leader,West Coast Swing,Newcomer,10,2026-07-20
23929,Leader,West Coast Swing,Newcomer,2,2026-07-20
23931,Leader,West Coast Swing,Newcomer,2,2026-07-20
23930,Leader,West Coast Swing,Intermediate,3,2026-07-20
23930,Leader,West Coast Swing,Novice,18,2026-07-20
23930,Leader,West Coast Swing,Newcomer,12,2026-07-20
23932,Leader,West Coast Swing,Novice,1,2026-07-20
23932,Leader,West Coast Swing,Newcomer,2,2026-07-20
23933,Leader,West Coast Swing,Newcomer,2,2026-07-20
23935,Follower,West Coast Swing,Intermediate,19,2026-07-20
23935,Follower,West Coast Swing,Novice,21,2026-07-20
23935,Follower,West Coast Swing,Newcomer,15,2026-07-20
23934,Leader,West Coast Swing,Newcomer,2,2026-07-20
23936,Leader,West Coast Swing,Newcomer,4,2026-07-20
23936,Follower,West Coast Swing,Novice,11,2026-07-20
23936,Follower,West Coast Swing,Newcomer,12,2026-07-20
23937,Follower,West Coast Swing,Novice,2,2026-07-20
23937,Follower,West Coast Swing,Newcomer,10,2026-07-20
23939,Follower,West Coast Swing,Novice,12,2026-07-20
23939,Follower,West Coast Swing,Newcomer,6,2026-07-20
23938,Follower,West Coast Swing,Novice,5,2026-07-20
23938,Follower,West Coast Swing,Newcomer,8,2026-07-20
23940,Follower,West Coast Swing,Newcomer,1,2026-07-20
23942,Leader,West Coast Swing,Newcomer,6,2026-07-20
23942,Follower,West Coast Swing,Newcomer,1,2026-07-20
23941,Leader,West Coast Swing,Advanced,5,2026-07-20
23941,Leader,West Coast Swing,Intermediate,32,2026-07-20
23941,Leader,West Coast Swing,Novice,25,2026-07-20
23941,Leader,West Coast Swing,Sophisticated,18,2026-07-20
23941,Follower,West Coast Swing,Newcomer,1,2026-07-20
23943,Leader,West Coast Swing,Newcomer,1,2026-07-20
23943,Follower,West Coast Swing,Intermediate,1,2026-07-20
23943,Follower,West Coast Swing,Novice,21,2026-07-20
23943,Follower,West Coast Swing,Newcomer,1,2026-07-20
23944,Leader,West Coast Swing,Newcomer,1,2026-07-20
23944,Follower,West Coast Swing,Newcomer,1,2026-07-20
23945,Follower,West Coast Swing,Newcomer,1,2026-07-20
23946,Follower,West Coast Swing,Newcomer,1,2026-07-20
23947,Leader,West Coast Swing,Newcomer,8,2026-07-20
23947,Follower,West Coast Swing,Newcomer,1,2026-07-20
23948,Follower,West Coast Swing,Newcomer,1,2026-07-20
23951,Leader,West Coast Swing,Advanced,30,2026-07-20
23951,Leader,West Coast Swing,Intermediate,38,2026-07-20
23951,Leader,West Coast Swing,Novice,23,2026-07-20
23949,Follower,West Coast Swing,Intermediate,24,2026-07-20
23949,Follower,West Coast Swing,Novice,29,2026-07-20
23949,Follower,West Coast Swing,Newcomer,1,2026-07-20
23952,Leader,West Coast Swing,Novice,1,2026-07-20
23952,Follower,West Coast Swing,Novice,16,2026-07-20
23953,Leader,West Coast Swing,Newcomer,8,2026-07-20
23953,Follower,West Coast Swing,Intermediate,8,2026-07-20
23953,Follower,West Coast Swing,Novice,33,2026-07-20
23954,Leader,West Coast Swing,Novice,1,2026-07-20
23954,Leader,West Coast Swing,Master,3,2026-07-20
23956,Leader,West Coast Swing,Novice,19,2026-07-20
23950,Leader,West Coast Swing,Intermediate,36,2026-07-20
23950,Leader,West Coast Swing,Novice,16,2026-07-20
23950,Follower,West Coast Swing,Newcomer,10,2026-07-20
23955,Leader,West Coast Swing,Novice,18,2026-07-20
23957,Leader,West Coast Swing,Novice,3,2026-07-20
23958,Follower,West Coast Swing,Novice,8,2026-07-20
23959,Follower,West Coast Swing,Intermediate,1,2026-07-20
23959,Follower,West Coast Swing,Novice,24,2026-07-20
23960,Follower,West Coast Swing,Intermediate,4,2026-07-20
23960,Follower,West Coast Swing,Novice,27,2026-07-20
23961,Follower,West Coast Swing,Novice,1,2026-07-20
23962,Follower,West Coast Swing,Intermediate,31,2026-07-20
23962,Follower,West Coast Swing,Novice,28,2026-07-20
23963,Leader,West Coast Swing,Newcomer,3,2026-07-20
23964,Leader,West Coast Swing,Newcomer,1,2026-07-20
23966,Follower,West Coast Swing,Newcomer,2,2026-07-20
23965,Follower,West Coast Swing,Newcomer,3,2026-07-20
23967,Follower,West Coast Swing,Newcomer,1,2026-07-20
23968,Leader,West Coast Swing,Novice,1,2026-07-20
23968,Follower,West Coast Swing,Advanced,4,2026-07-20
23968,Follower,West Coast Swing,Intermediate,35,2026-07-20
23968,Follower,West Coast Swing,Novice,25,2026-07-20
23969,Leader,West Coast Swing,Newcomer,4,2026-07-20
23969,Follower,West Coast Swing,Novice,7,2026-07-20
23970,Leader,West Coast Swing,Intermediate,17,2026-07-20
23970,Leader,West Coast Swing,Novice,20,2026-07-20
23972,Leader,West Coast Swing,Novice,7,2026-07-20
23973,Follower,West Coast Swing,Intermediate,28,2026-07-20
23973,Follower,West Coast Swing,Novice,31,2026-07-20
23975,Leader,West Coast Swing,Novice,9,2026-07-20
23975,Leader,West Coast Swing,Newcomer,10,2026-07-20
23974,Leader,West Coast Swing,Novice,13,2026-07-20
23974,Follower,West Coast Swing,Advanced,11,2026-07-20
23974,Follower,West Coast Swing,Intermediate,38,2026-07-20
23974,Follower,West Coast Swing,Novice,16,2026-07-20
23976,Leader,West Coast Swing,Newcomer,8,2026-07-20
23977,Leader,West Coast Swing,Newcomer,6,2026-07-20
23978,Leader,West Coast Swing,Novice,17,2026-07-20
23978,Leader,West Coast Swing,Newcomer,4,2026-07-20
23979,Leader,West Coast Swing,Novice,1,2026-07-20
23979,Leader,West Coast Swing,Newcomer,1,2026-07-20
23980,Leader,West Coast Swing,Novice,3,2026-07-20
23980,Leader,West Coast Swing,Newcomer,1,2026-07-20
23981,Leader,West Coast Swing,Newcomer,1,2026-07-20
23982,Leader,West Coast Swing,Newcomer,1,2026-07-20
23983,Follower,West Coast Swing,Newcomer,10,2026-07-20
23984,Follower,West Coast Swing,Novice,16,2026-07-20
23984,Follower,West Coast Swing,Newcomer,8,2026-07-20
23985,Follower,West Coast Swing,Newcomer,6,2026-07-20
23986,Follower,West Coast Swing,Newcomer,2,2026-07-20
23987,Follower,West Coast Swing,Newcomer,1,2026-07-20
23988,Follower,West Coast Swing,Newcomer,1,2026-07-20
23989,Leader,West Coast Swing,Novice,2,2026-07-20
23989,Leader,West Coast Swing,Newcomer,4,2026-07-20
23989,Follower,West Coast Swing,Intermediate,13,2026-07-20
23989,Follower,West Coast Swing,Novice,24,2026-07-20
23989,Follower,West Coast Swing,Newcomer,1,2026-07-20
23990,Follower,West Coast Swing,Newcomer,1,2026-07-20
23991,Leader,West Coast Swing,Newcomer,10,2026-07-20
23992,Leader,West Coast Swing,Intermediate,13,2026-07-20
23992,Leader,West Coast Swing,Novice,18,2026-07-20
23992,Leader,West Coast Swing,Newcomer,8,2026-07-20
23992,Follower,West Coast Swing,Newcomer,6,2026-07-20
23993,Leader,West Coast Swing,Novice,15,2026-07-20
23993,Leader,West Coast Swing,Newcomer,4,2026-07-20
23994,Leader,West Coast Swing,Newcomer,2,2026-07-20
23995,Leader,West Coast Swing,Newcomer,1,2026-07-20
23996,Leader,West Coast Swing,Newcomer,1,2026-07-20
23997,Leader,West Coast Swing,Newcomer,1,2026-07-20
23998,Leader,West Coast Swing,Newcomer,1,2026-07-20
23999,Follower,West Coast Swing,Novice,17,2026-07-20
23999,Follower,West Coast Swing,Newcomer,10,2026-07-20
24002,Follower,West Coast Swing,Newcomer,4,2026-07-20
24001,Follower,West Coast Swing,Newcomer,6,2026-07-20
24000,Follower,West Coast Swing,Newcomer,8,2026-07-20
24003,Follower,West Coast Swing,Newcomer,2,2026-07-20
24004,Follower,West Coast Swing,Newcomer,1,2026-07-20
24005,Follower,West Coast Swing,Newcomer,1,2026-07-20
24006,Follower,West Coast Swing,Intermediate,7,2026-07-20
24006,Follower,West Coast Swing,Novice,28,2026-07-20
24006,Follower,West Coast Swing,Newcomer,1,2026-07-20
24007,Leader,West Coast Swing,Newcomer,8,2026-07-20
24007,Follower,West Coast Swing,Newcomer,1,2026-07-20
24008,Follower,West Coast Swing,Newcomer,1,2026-07-20
24011,Leader,West Coast Swing,Novice,11,2026-07-20
24009,Leader,West Coast Swing,Novice,1,2026-07-20
24010,Leader,West Coast Swing,Novice,1,2026-07-20
24012,Follower,West Coast Swing,Intermediate,10,2026-07-20
24012,Follower,West Coast Swing,Novice,16,2026-07-20
24013,Follower,West Coast Swing,Novice,20,2026-07-20
24015,Leader,West Coast Swing,Newcomer,10,2026-07-20
24016,Leader,West Coast Swing,Intermediate,1,2026-07-20
24016,Leader,West Coast Swing,Novice,21,2026-07-20
24016,Leader,West Coast Swing,Newcomer,8,2026-07-20
24016,Leader,West Coast Swing,Sophisticated,3,2026-07-20
24018,Leader,West Coast Swing,Newcomer,4,2026-07-20
24020,Leader,West Coast Swing,Newcomer,1,2026-07-20
24017,Leader,West Coast Swing,Novice,5,2026-07-20
24017,Leader,West Coast Swing,Newcomer,6,2026-07-20
24019,Leader,West Coast Swing,Newcomer,2,2026-07-20
24021,Leader,West Coast Swing,Newcomer,1,2026-07-20
24022,Leader,West Coast Swing,Novice,24,2026-07-20
24022,Leader,West Coast Swing,Newcomer,1,2026-07-20
24023,Leader,West Coast Swing,Newcomer,1,2026-07-20
24024,Leader,West Coast Swing,Newcomer,1,2026-07-20
24024,Follower,West Coast Swing,Intermediate,29,2026-07-20
24024,Follower,West Coast Swing,Novice,30,2026-07-20
24024,Follower,West Coast Swing,Newcomer,15,2026-07-20
24028,Follower,West Coast Swing,Newcomer,6,2026-07-20
24026,Follower,West Coast Swing,Newcomer,10,2026-07-20
24025,Follower,West Coast Swing,Newcomer,12,2026-07-20
24029,Follower,West Coast Swing,Novice,19,2026-07-20
24029,Follower,West Coast Swing,Newcomer,1,2026-07-20
24027,Follower,West Coast Swing,Newcomer,8,2026-07-20
24030,Follower,West Coast Swing,Novice,4,2026-07-20
24030,Follower,West Coast Swing,Newcomer,1,2026-07-20
24030,Follower,West Coast Swing,Master,1,2026-07-20
24031,Follower,West Coast Swing,Novice,20,2026-07-20
24031,Follower,West Coast Swing,Newcomer,1,2026-07-20
24032,Follower,West Coast Swing,Newcomer,1,2026-07-20
24033,Follower,West Coast Swing,Newcomer,1,2026-07-20
24036,Follower,West Coast Swing,Newcomer,1,2026-07-20
24034,Follower,West Coast Swing,Newcomer,1,2026-07-20
24037,Follower,West Coast Swing,Newcomer,1,2026-07-20
24035,Follower,West Coast Swing,Newcomer,1,2026-07-20
24038,Follower,West Coast Swing,Novice,13,2026-07-20
24039,Follower,West Coast Swing,Advanced,10,2026-07-20
24039,Follower,West Coast Swing,Intermediate,31,2026-07-20
24039,Follower,West Coast Swing,Novice,22,2026-07-20
24040,Leader,West Coast Swing,Newcomer,3,2026-07-20
24042,Leader,West Coast Swing,Advanced,19,2026-07-20
24042,Leader,West Coast Swing,Intermediate,30,2026-07-20
24042,Leader,West Coast Swing,Novice,18,2026-07-20
24042,Leader,West Coast Swing,Newcomer,1,2026-07-20
24043,Follower,West Coast Swing,Newcomer,3,2026-07-20
24044,Follower,West Coast Swing,Newcomer,2,2026-07-20
24045,Follower,West Coast Swing,Newcomer,1,2026-07-20
24041,Leader,West Coast Swing,Newcomer,2,2026-07-20
24046,Leader,West Coast Swing,Novice,31,2026-07-20
24047,Leader,West Coast Swing,Novice,16,2026-07-20
24047,Leader,West Coast Swing,Newcomer,1,2026-07-20
24047,Follower,West Coast Swing,Advanced,9,2026-07-20
24047,Follower,West Coast Swing,Intermediate,31,2026-07-20
24047,Follower,West Coast Swing,Novice,18,2026-07-20
24048,Follower,West Coast Swing,Novice,1,2026-07-20
24051,Leader,West Coast Swing,Novice,1,2026-07-20
24051,Leader,West Coast Swing,Newcomer,4,2026-07-20
24053,Leader,West Coast Swing,Newcomer,1,2026-07-20
24052,Leader,West Coast Swing,Intermediate,2,2026-07-20
24052,Leader,West Coast Swing,Novice,23,2026-07-20
24052,Leader,West Coast Swing,Newcomer,2,2026-07-20
24050,Leader,West Coast Swing,Newcomer,8,2026-07-20
24049,Leader,West Coast Swing,Newcomer,10,2026-07-20
24054,Leader,West Coast Swing,Newcomer,1,2026-07-20
24055,Leader,West Coast Swing,Newcomer,1,2026-07-20
24056,Follower,West Coast Swing,Newcomer,10,2026-07-20
24057,Follower,West Coast Swing,Newcomer,8,2026-07-20
24061,Follower,West Coast Swing,Newcomer,1,2026-07-20
24059,Follower,West Coast Swing,Newcomer,4,2026-07-20
24058,Follower,West Coast Swing,Newcomer,6,2026-07-20
24060,Leader,West Coast Swing,Newcomer,10,2026-07-20
24060,Follower,West Coast Swing,Novice,12,2026-07-20
24060,Follower,West Coast Swing,Newcomer,2,2026-07-20
24062,Follower,West Coast Swing,Newcomer,1,2026-07-20
24063,Follower,West Coast Swing,Newcomer,1,2026-07-20
24065,Leader,West Coast Swing,Intermediate,7,2026-07-20
24065,Leader,West Coast Swing,Novice,20,2026-07-20
24065,Leader,West Coast Swing,Sophisticated,10,2026-07-20
24066,Leader,West Coast Swing,Novice,1,2026-07-20
24067,Leader,West Coast Swing,Intermediate,27,2026-07-20
24067,Leader,West Coast Swing,Novice,29,2026-07-20
24070,Follower,West Coast Swing,Novice,19,2026-07-20
24068,Follower,West Coast Swing,Advanced,12,2026-07-20
24068,Follower,West Coast Swing,Intermediate,44,2026-07-20
24068,Follower,West Coast Swing,Novice,20,2026-07-20
24073,Leader,West Coast Swing,Newcomer,2,2026-07-20
24074,Leader,West Coast Swing,Newcomer,1,2026-07-20
24075,Follower,West Coast Swing,Newcomer,3,2026-07-20
24076,Follower,West Coast Swing,Novice,1,2026-07-20
24076,Follower,West Coast Swing,Newcomer,2,2026-07-20
24079,Follower,West Coast Swing,Novice,2,2026-07-20
24078,Leader,West Coast Swing,Novice,2,2026-07-20
24080,Follower,West Coast Swing,Novice,21,2026-07-20
24077,Leader,West Coast Swing,Newcomer,1,2026-07-20
24077,Follower,West Coast Swing,Newcomer,1,2026-07-20
24081,Leader,West Coast Swing,Newcomer,2,2026-07-20
24082,Leader,West Coast Swing,Newcomer,1,2026-07-20
24083,Follower,West Coast Swing,Newcomer,10,2026-07-20
24084,Follower,West Coast Swing,Newcomer,8,2026-07-20
24088,Follower,West Coast Swing,Novice,2,2026-07-20
24088,Follower,West Coast Swing,Newcomer,1,2026-07-20
24087,Follower,West Coast Swing,Novice,5,2026-07-20
24087,Follower,West Coast Swing,Newcomer,1,2026-07-20
24085,Leader,West Coast Swing,Newcomer,1,2026-07-20
24085,Follower,West Coast Swing,Intermediate,10,2026-07-20
24085,Follower,West Coast Swing,Novice,17,2026-07-20
24085,Follower,West Coast Swing,Newcomer,6,2026-07-20
24086,Leader,West Coast Swing,Newcomer,2,2026-07-20
24086,Follower,West Coast Swing,Newcomer,2,2026-07-20
24089,Follower,West Coast Swing,Novice,11,2026-07-20
24089,Follower,West Coast Swing,Newcomer,1,2026-07-20
24090,Follower,West Coast Swing,Newcomer,1,2026-07-20
24091,Leader,West Coast Swing,Novice,15,2026-07-20
24092,Leader,West Coast Swing,Novice,16,2026-07-20
24094,Follower,West Coast Swing,Intermediate,1,2026-07-20
24094,Follower,West Coast Swing,Novice,18,2026-07-20
24094,Follower,West Coast Swing,Sophisticated,1,2026-07-20
24095,Leader,West Coast Swing,Intermediate,1,2026-07-20
24095,Leader,West Coast Swing,Novice,24,2026-07-20
